Atom ID 0, Charge -0.02050650057201686
Atom ID 1, Charge -0.016643511027056412
Atom ID 2, Charge -0.016643551220854924
Atom ID 3, Charge -0.02986187657353412
Atom ID 4, Charge -0.12322964109161916
Atom ID 5, Charge -0.12322963903584494
Atom ID 6, Charge -0.020506497884851704
Atom ID 7, Charge -0.016643545317394093
Atom ID 8, Charge -0.01664351151965615
Atom ID 9, Charge -0.029861875179012287
Atom ID 10, Charge -0.12322963923027697
Atom ID 11, Charge -0.12322963416925248
Atom ID 12, Charge -0.020975875700679936
Atom ID 13, Charge -0.026525554537754736
Atom ID 14, Charge -0.026871460691058502
Atom ID 15, Charge -0.1008138860470904
Atom ID 16, Charge -0.02678994739765983
Atom ID 17, Charge -0.027161423428703202
Atom ID 18, Charge -0.020975900035919537
Atom ID 19, Charge -0.02652553736860508
Atom ID 20, Charge -0.0268714475632299
Atom ID 21, Charge -0.10081388997914775
Atom ID 22, Charge -0.02678998910097441
Atom ID 23, Charge -0.027161404249813614
Atom ID 24, Charge -0.020975901429376442
Atom ID 25, Charge -0.026871452215448954
Atom ID 26, Charge -0.026525542077552977
Atom ID 27, Charge -0.10081390010312319
Atom ID 28, Charge -0.02716140837935921
Atom ID 29, Charge -0.026789988810858034
Atom ID 30, Charge -0.020975872673528073
Atom ID 31, Charge -0.026871463158538056
Atom ID 32, Charge -0.026525555572605164
Atom ID 33, Charge -0.10081389103899951
Atom ID 34, Charge -0.02716142602670857
Atom ID 35, Charge -0.026789948143585818
Atom ID 36, Charge -0.02039885529706975
Atom ID 37, Charge -0.016447728013256224
Atom ID 38, Charge -0.01644773736764993
Atom ID 39, Charge -0.030467607380926687
Atom ID 40, Charge -0.12338958420713375
Atom ID 41, Charge -0.12338958869555672
Atom ID 42, Charge -0.020398853743465395
Atom ID 43, Charge -0.01644774103336033
Atom ID 44, Charge -0.016447721591198672
Atom ID 45, Charge -0.0304676063812499
Atom ID 46, Charge -0.12338958391887012
Atom ID 47, Charge -0.12338958619191054
Atom ID 48, Charge -0.031056376035783373
Atom ID 49, Charge -0.02863738741635835
Atom ID 50, Charge -0.02863734702116094
Atom ID 51, Charge -0.025320859830502584
Atom ID 52, Charge -0.026323092213700328
Atom ID 53, Charge -0.026323147570805006
Atom ID 54, Charge -0.031056374865277903
Atom ID 55, Charge -0.028637357799365937
Atom ID 56, Charge -0.028637380311762328
Atom ID 57, Charge -0.025320860144975477
Atom ID 58, Charge -0.02632314275871739
Atom ID 59, Charge -0.026323097480662305
Atom ID 60, Charge -0.03085912697315507
Atom ID 61, Charge -0.025784474526213685
Atom ID 62, Charge -0.012433748450017212
Atom ID 63, Charge -0.029063323669900498
Atom ID 64, Charge -0.029322917806360316
Atom ID 65, Charge -0.028286402734547522
Atom ID 66, Charge -0.030859039770002816
Atom ID 67, Charge -0.025784526964624632
Atom ID 68, Charge -0.012433689971426354
Atom ID 69, Charge -0.02906331208229762
Atom ID 70, Charge -0.02932285379626709
Atom ID 71, Charge -0.02828640483737388
Atom ID 72, Charge -0.030859001441886136
Atom ID 73, Charge -0.012433659725073376
Atom ID 74, Charge -0.025784507893246378
Atom ID 75, Charge -0.029063319920051178
Atom ID 76, Charge -0.02828638355243651
Atom ID 77, Charge -0.029322838694571196
Atom ID 78, Charge -0.030859089680635776
Atom ID 79, Charge -0.012433725660932815
Atom ID 80, Charge -0.025784459344906807
Atom ID 81, Charge -0.02906333436715336
Atom ID 82, Charge -0.028286380409421774
Atom ID 83, Charge -0.02932289967096402
Atom ID 84, Charge -0.0297557637066852
Atom ID 85, Charge -0.02733194023617269
Atom ID 86, Charge -0.027331945101568778
Atom ID 87, Charge -0.009959509525240051
Atom ID 88, Charge -0.02495611951077059
Atom ID 89, Charge -0.024956083025833742
Atom ID 90, Charge -0.029755766909859815
Atom ID 91, Charge -0.02733193287678226
Atom ID 92, Charge -0.027331954620249732
Atom ID 93, Charge -0.009959509252251308
Atom ID 94, Charge -0.0249560919467946
Atom ID 95, Charge -0.024956113689069248
Atom ID 96, Charge -0.059015389311309896
Atom ID 97, Charge -0.023058018055134077
Atom ID 98, Charge -0.023057865204849648
Atom ID 99, Charge -0.022917212404494514
Atom ID 100, Charge -0.004077699573314497
Atom ID 101, Charge -0.00407767695504635
Atom ID 102, Charge -0.0590153905181392
Atom ID 103, Charge -0.02305796453528064
Atom ID 104, Charge -0.02305791817328906
Atom ID 105, Charge -0.022917213592270613
Atom ID 106, Charge -0.004077684819032257
Atom ID 107, Charge -0.0040776879698194435
Atom ID 108, Charge -0.08168477185049916
Atom ID 109, Charge -0.058480389211474915
Atom ID 110, Charge -0.06885009560011834
Atom ID 111, Charge -0.015498538569136855
Atom ID 112, Charge -0.011642580884768883
Atom ID 113, Charge -0.014283216369231688
Atom ID 114, Charge -0.0816856592218036
Atom ID 115, Charge -0.05848074421681382
Atom ID 116, Charge -0.0688502913978768
Atom ID 117, Charge -0.01549852440484134
Atom ID 118, Charge -0.011642817178197262
Atom ID 119, Charge -0.014283300524542852
Atom ID 120, Charge -0.08168696400263009
Atom ID 121, Charge -0.06885096750042585
Atom ID 122, Charge -0.05848160611976372
Atom ID 123, Charge -0.015498494049581701
Atom ID 124, Charge -0.014283663532027369
Atom ID 125, Charge -0.011643217123310734
Atom ID 126, Charge -0.08168605662062589
Atom ID 127, Charge -0.06885076089012276
Atom ID 128, Charge -0.05848118781101874
Atom ID 129, Charge -0.015498509420577733
Atom ID 130, Charge -0.014283580632921122
Atom ID 131, Charge -0.011642983019672926
Atom ID 132, Charge -0.021000069761172746
Atom ID 133, Charge -0.023111645708174144
Atom ID 134, Charge -0.023111710680785436
Atom ID 135, Charge 0.007948123309271082
Atom ID 136, Charge -0.0156264384388205
Atom ID 137, Charge -0.01562644394092061
Atom ID 138, Charge -0.02100007020850647
Atom ID 139, Charge -0.023111622059671433
Atom ID 140, Charge -0.02311173641377806
Atom ID 141, Charge 0.007948121169679467
Atom ID 142, Charge -0.015626437514255187
Atom ID 143, Charge -0.015626443400744705
Atom ID 144, Charge 0.0382719057325831
Atom ID 145, Charge 0.03827035578559368
Atom ID 146, Charge 0.23955684214035244
Atom ID 147, Charge 0.011297756683243287
Atom ID 148, Charge 0.011297759204278668
Atom ID 149, Charge 0.011297758714980621
Atom ID 150, Charge 0.011297762138426481
Atom ID 151, Charge 0.026378900774769676
Atom ID 152, Charge 0.026378889518909876
Atom ID 153, Charge 0.02637888696032331
Atom ID 154, Charge 0.026378900579919318
Atom ID 155, Charge 0.01132860726910978
Atom ID 156, Charge 0.011328597908918825
Atom ID 157, Charge 0.011328600050224291
Atom ID 158, Charge 0.011328605753369025
Atom ID 159, Charge 0.06397902474150952
Atom ID 160, Charge 0.055256791524710414
Atom ID 161, Charge 0.048647349308732935
Atom ID 162, Charge 0.06398183836621307
Atom ID 163, Charge 0.05528427180548434
Atom ID 164, Charge 0.04864670350032063
Atom ID 165, Charge 0.0639804382823157
Atom ID 166, Charge 0.04864613581808641
Atom ID 167, Charge 0.05528216941084019
Atom ID 168, Charge 0.06397729013231102
Atom ID 169, Charge 0.048646811731241635
Atom ID 170, Charge 0.05525572558527725
Atom ID 171, Charge 0.07649677245106401
Atom ID 172, Charge 0.06716036997242802
Atom ID 173, Charge 0.07642521375615219
Atom ID 174, Charge 0.06713794824625974
Atom ID 175, Charge 0.21027889641621167
Atom ID 176, Charge 0.21019759243842628
Atom ID 177, Charge 0.1628060096711752
Atom ID 178, Charge 0.16273889857648882
Atom ID 179, Charge 0.1628060087159362
Atom ID 180, Charge 0.1627388969187038
Atom ID 181, Charge 0.21138276857693405
Atom ID 182, Charge 0.21036460260092138
Atom ID 183, Charge 0.1720847992877257
Atom ID 184, Charge 0.17196944494543542
Atom ID 185, Charge 0.1728780930014162
Atom ID 186, Charge 0.17266195480412527
Atom ID 187, Charge 0.17287810128378345
Atom ID 188, Charge 0.1726619629458237
Atom ID 189, Charge 0.17338914966592878
Atom ID 190, Charge 0.17302389053016398
Atom ID 191, Charge 0.17212264800211896
Atom ID 192, Charge 0.17167877778283192
Atom ID 193, Charge 0.17250486095006767
Atom ID 194, Charge 0.17167843342673672
Atom ID 195, Charge 0.17250455619600658
Atom ID 196, Charge 0.17645224488782763
Atom ID 197, Charge 0.17637522099001623
Atom ID 198, Charge 0.18063047766211104
Atom ID 199, Charge -0.29151574145656234
Atom ID 200, Charge -0.08352919562118366
Atom ID 201, Charge -0.08365831589845918
