Atom ID 0, Charge -0.020882458174307672
Atom ID 1, Charge -0.016418832807072015
Atom ID 2, Charge -0.016418782190916303
Atom ID 3, Charge -0.029945023287431205
Atom ID 4, Charge -0.12314953317937416
Atom ID 5, Charge -0.12314947269212251
Atom ID 6, Charge -0.02088245088085028
Atom ID 7, Charge -0.016418767662433886
Atom ID 8, Charge -0.016418824961760947
Atom ID 9, Charge -0.029945028344136482
Atom ID 10, Charge -0.12314945918717601
Atom ID 11, Charge -0.12314952203257512
Atom ID 12, Charge -0.02144365322491293
Atom ID 13, Charge -0.025984004401453653
Atom ID 14, Charge -0.026475556839372416
Atom ID 15, Charge -0.1015925666158859
Atom ID 16, Charge -0.027008248064148255
Atom ID 17, Charge -0.02738934683628269
Atom ID 18, Charge -0.021443677292069196
Atom ID 19, Charge -0.025983972040115155
Atom ID 20, Charge -0.02647556650394378
Atom ID 21, Charge -0.10159245130691996
Atom ID 22, Charge -0.02700824100283583
Atom ID 23, Charge -0.027389366253812497
Atom ID 24, Charge -0.021443681947230786
Atom ID 25, Charge -0.02647556847075716
Atom ID 26, Charge -0.0259839814942584
Atom ID 27, Charge -0.10159249005143955
Atom ID 28, Charge -0.0273893700201695
Atom ID 29, Charge -0.02700823651148454
Atom ID 30, Charge -0.021443637987775155
Atom ID 31, Charge -0.026475559234510726
Atom ID 32, Charge -0.02598400608678375
Atom ID 33, Charge -0.10159254219283742
Atom ID 34, Charge -0.027389345807113052
Atom ID 35, Charge -0.02700823816549658
Atom ID 36, Charge -0.02043547797952261
Atom ID 37, Charge -0.016353697789679877
Atom ID 38, Charge -0.0163537189881362
Atom ID 39, Charge -0.030545757798820183
Atom ID 40, Charge -0.12308947088879751
Atom ID 41, Charge -0.12308947284684635
Atom ID 42, Charge -0.020435480290402097
Atom ID 43, Charge -0.01635371703673183
Atom ID 44, Charge -0.016353685485588798
Atom ID 45, Charge -0.03054576091703698
Atom ID 46, Charge -0.12308947623633948
Atom ID 47, Charge -0.12308947326537911
Atom ID 48, Charge -0.031628549682692686
Atom ID 49, Charge -0.028965376768145923
Atom ID 50, Charge -0.028965316818818643
Atom ID 51, Charge -0.026173089352035994
Atom ID 52, Charge -0.027026644713425974
Atom ID 53, Charge -0.027026645630312096
Atom ID 54, Charge -0.03162853629490847
Atom ID 55, Charge -0.028965328278612645
Atom ID 56, Charge -0.02896537415653455
Atom ID 57, Charge -0.026173083200232483
Atom ID 58, Charge -0.02702663766784852
Atom ID 59, Charge -0.02702664839659885
Atom ID 60, Charge -0.030021600761785727
Atom ID 61, Charge -0.025010600291106577
Atom ID 62, Charge -0.012054568692522416
Atom ID 63, Charge -0.029585498241593733
Atom ID 64, Charge -0.02929284429303536
Atom ID 65, Charge -0.028352746782429605
Atom ID 66, Charge -0.030021618756950197
Atom ID 67, Charge -0.02501059465431954
Atom ID 68, Charge -0.012054584084126851
Atom ID 69, Charge -0.02958548585339482
Atom ID 70, Charge -0.029292807437042434
Atom ID 71, Charge -0.02835270103637999
Atom ID 72, Charge -0.030021570249230578
Atom ID 73, Charge -0.012054556104398095
Atom ID 74, Charge -0.025010589402641337
Atom ID 75, Charge -0.029585477953186334
Atom ID 76, Charge -0.028352671634037208
Atom ID 77, Charge -0.02929279019156006
Atom ID 78, Charge -0.030021602019569826
Atom ID 79, Charge -0.012054554474492107
Atom ID 80, Charge -0.025010585057575696
Atom ID 81, Charge -0.02958552647574919
Atom ID 82, Charge -0.028352724856140377
Atom ID 83, Charge -0.029292832305428895
Atom ID 84, Charge -0.029698333117272213
Atom ID 85, Charge -0.02677935975642498
Atom ID 86, Charge -0.026779418958097878
Atom ID 87, Charge -0.008708225339292497
Atom ID 88, Charge -0.02415867817344175
Atom ID 89, Charge -0.02415867048594489
Atom ID 90, Charge -0.029698335160587064
Atom ID 91, Charge -0.026779414487683617
Atom ID 92, Charge -0.026779385666316102
Atom ID 93, Charge -0.008708222108197994
Atom ID 94, Charge -0.02415868144671851
Atom ID 95, Charge -0.02415867839417629
Atom ID 96, Charge -0.00597969727617631
Atom ID 97, Charge -0.02466634817481772
Atom ID 98, Charge -0.024666257975158423
Atom ID 99, Charge -0.013942942030023886
Atom ID 100, Charge -0.0020328918658716333
Atom ID 101, Charge -0.002032858910173907
Atom ID 102, Charge -0.005979694607005648
Atom ID 103, Charge -0.024666337315955467
Atom ID 104, Charge -0.02466627285159717
Atom ID 105, Charge -0.013942938061331844
Atom ID 106, Charge -0.002032872190032897
Atom ID 107, Charge -0.0020328714617088295
Atom ID 108, Charge -0.09424201073514649
Atom ID 109, Charge -0.09323806380415878
Atom ID 110, Charge -0.08626797153786647
Atom ID 111, Charge -0.015811415545806007
Atom ID 112, Charge -0.01126377501670106
Atom ID 113, Charge -0.018547749701038896
Atom ID 114, Charge -0.09424290423786985
Atom ID 115, Charge -0.0932387251201785
Atom ID 116, Charge -0.086268310834825
Atom ID 117, Charge -0.01581137805481081
Atom ID 118, Charge -0.011264053492208603
Atom ID 119, Charge -0.018547818956551332
Atom ID 120, Charge -0.09424398386817234
Atom ID 121, Charge -0.08626884345075325
Atom ID 122, Charge -0.09323937038971941
Atom ID 123, Charge -0.015811346941438487
Atom ID 124, Charge -0.018548107448239648
Atom ID 125, Charge -0.011264388925714464
Atom ID 126, Charge -0.09424299716642803
Atom ID 127, Charge -0.08626848666745346
Atom ID 128, Charge -0.09323862519399029
Atom ID 129, Charge -0.015811372452091632
Atom ID 130, Charge -0.01854803563849927
Atom ID 131, Charge -0.011264083371943734
