Atom ID 0, Charge -0.03163398693991404
Atom ID 1, Charge -0.09842941835281316
Atom ID 2, Charge -0.020685958529572446
Atom ID 3, Charge -0.020686006319495576
Atom ID 4, Charge -0.09866194402130013
Atom ID 5, Charge -0.03163396019155673
Atom ID 6, Charge -0.03163395685123671
Atom ID 7, Charge -0.09842941888033696
Atom ID 8, Charge -0.020686004606563557
Atom ID 9, Charge -0.02068596152582458
Atom ID 10, Charge -0.09866196373743907
Atom ID 11, Charge -0.031633990569457815
Atom ID 12, Charge -0.031632409824982055
Atom ID 13, Charge -0.09875332397206193
Atom ID 14, Charge -0.02053382797151304
Atom ID 15, Charge -0.021227007738542802
Atom ID 16, Charge -0.09875333080230408
Atom ID 17, Charge -0.03153904274359487
Atom ID 18, Charge -0.03163242561740276
Atom ID 19, Charge -0.09875333108683026
Atom ID 20, Charge -0.020533779138201425
Atom ID 21, Charge -0.02122697234282711
Atom ID 22, Charge -0.09875332294893635
Atom ID 23, Charge -0.031539024268852245
Atom ID 24, Charge -0.03153902340824999
Atom ID 25, Charge -0.09866197070926574
Atom ID 26, Charge -0.021226967622825832
Atom ID 27, Charge -0.020533774654480474
Atom ID 28, Charge -0.09842942128788579
Atom ID 29, Charge -0.03163242464801641
Atom ID 30, Charge -0.03153904217911041
Atom ID 31, Charge -0.09866194910761905
Atom ID 32, Charge -0.021227003516553822
Atom ID 33, Charge -0.02053382426123207
Atom ID 34, Charge -0.09842941708147279
Atom ID 35, Charge -0.03163240664166622
Atom ID 36, Charge -0.02473908396397828
Atom ID 37, Charge -0.028881622132707285
Atom ID 38, Charge -0.029813864640617638
Atom ID 39, Charge -0.014563329284646542
Atom ID 40, Charge -0.028881557818893455
Atom ID 41, Charge -0.025259767584454806
Atom ID 42, Charge -0.024739138299426422
Atom ID 43, Charge -0.028881561379626497
Atom ID 44, Charge -0.029813900063567544
Atom ID 45, Charge -0.014563415185195439
Atom ID 46, Charge -0.028881620537815955
Atom ID 47, Charge -0.02525979116286514
Atom ID 48, Charge -0.02525979410773882
Atom ID 49, Charge -0.030575976635511815
Atom ID 50, Charge -0.014563409616256351
Atom ID 51, Charge -0.02981389730183448
Atom ID 52, Charge -0.030499497526030872
Atom ID 53, Charge -0.024739143785541984
Atom ID 54, Charge -0.02525977320224637
Atom ID 55, Charge -0.030576024344374453
Atom ID 56, Charge -0.014563324674447209
Atom ID 57, Charge -0.02981386570567235
Atom ID 58, Charge -0.03049947644413642
Atom ID 59, Charge -0.024739089893284216
Atom ID 60, Charge -0.026376442703562653
Atom ID 61, Charge -0.030499471558968594
Atom ID 62, Charge -0.030330717839643917
Atom ID 63, Charge -0.030330815631015362
Atom ID 64, Charge -0.030576020196993348
Atom ID 65, Charge -0.026376421090472668
Atom ID 66, Charge -0.026376418088323028
Atom ID 67, Charge -0.030499492044017806
Atom ID 68, Charge -0.030330820239965917
Atom ID 69, Charge -0.030330713932241515
Atom ID 70, Charge -0.03057597531008316
Atom ID 71, Charge -0.026376444095800977
Atom ID 72, Charge -0.04118157944124956
Atom ID 73, Charge -0.007525230924405157
