Atom ID 0, Charge -0.031679798310698004
Atom ID 1, Charge -0.09817275057012864
Atom ID 2, Charge -0.020787912826993882
Atom ID 3, Charge -0.020787955267124403
Atom ID 4, Charge -0.09868406812659813
Atom ID 5, Charge -0.0316797735626011
Atom ID 6, Charge -0.031679771931824696
Atom ID 7, Charge -0.09817275532830116
Atom ID 8, Charge -0.020787952952779243
Atom ID 9, Charge -0.020787914755381998
Atom ID 10, Charge -0.09868408681637408
Atom ID 11, Charge -0.031679800285858484
Atom ID 12, Charge -0.03163893523106598
Atom ID 13, Charge -0.09886841637049226
Atom ID 14, Charge -0.020727536015137105
Atom ID 15, Charge -0.021255767306481488
Atom ID 16, Charge -0.09886842225884784
Atom ID 17, Charge -0.031769357710944135
Atom ID 18, Charge -0.031638948155061186
Atom ID 19, Charge -0.09886842254115269
Atom ID 20, Charge -0.02072747302133049
Atom ID 21, Charge -0.021255753555711188
Atom ID 22, Charge -0.09886841505724764
Atom ID 23, Charge -0.031769342574730075
Atom ID 24, Charge -0.03176934101294293
Atom ID 25, Charge -0.0986840909041744
Atom ID 26, Charge -0.021255749868663187
Atom ID 27, Charge -0.02072746958661309
Atom ID 28, Charge -0.09817275588182728
Atom ID 29, Charge -0.03163894762778696
Atom ID 30, Charge -0.03176935604457842
Atom ID 31, Charge -0.09868407069971585
Atom ID 32, Charge -0.021255763304584008
Atom ID 33, Charge -0.02072753257840887
Atom ID 34, Charge -0.09817274994598257
Atom ID 35, Charge -0.03163893473357504
Atom ID 36, Charge -0.02576494214302283
Atom ID 37, Charge -0.02954251730585078
Atom ID 38, Charge -0.029764091009475635
Atom ID 39, Charge -0.014987471103271588
Atom ID 40, Charge -0.02954245723006288
Atom ID 41, Charge -0.025265256016226978
Atom ID 42, Charge -0.025764985321123923
Atom ID 43, Charge -0.02954245828017843
Atom ID 44, Charge -0.02976413057625482
Atom ID 45, Charge -0.014987558039122995
Atom ID 46, Charge -0.02954251711362499
Atom ID 47, Charge -0.025265271388833277
Atom ID 48, Charge -0.025265274413014183
Atom ID 49, Charge -0.030507315819781056
Atom ID 50, Charge -0.014987549897351293
Atom ID 51, Charge -0.029764126694145077
Atom ID 52, Charge -0.030660889556284765
Atom ID 53, Charge -0.02576499288490286
Atom ID 54, Charge -0.025265259317537314
Atom ID 55, Charge -0.030507358574489274
Atom ID 56, Charge -0.014987466159297469
Atom ID 57, Charge -0.029764087965094
Atom ID 58, Charge -0.030660869296586846
Atom ID 59, Charge -0.025764950407547893
Atom ID 60, Charge -0.026115705659508492
Atom ID 61, Charge -0.030660866263543696
Atom ID 62, Charge -0.030120798861598352
Atom ID 63, Charge -0.030120844225088206
Atom ID 64, Charge -0.030507356511295214
Atom ID 65, Charge -0.026115681191630102
Atom ID 66, Charge -0.02611568187924984
Atom ID 67, Charge -0.0306608867948448
Atom ID 68, Charge -0.030120847280833196
Atom ID 69, Charge -0.030120797642902986
Atom ID 70, Charge -0.03050731489835634
Atom ID 71, Charge -0.026115705434676784
Atom ID 72, Charge -0.0377204957778261
Atom ID 73, Charge -0.0028535901953326004
Atom ID 74, Charge -0.08719645102081408
Atom ID 75, Charge -0.08510762959256102
Atom ID 76, Charge -0.022298731929572213
Atom ID 77, Charge -0.03957152523759788
Atom ID 78, Charge -0.03772048893599855
Atom ID 79, Charge -0.002853485533075961
Atom ID 80, Charge -0.08719601513691799
Atom ID 81, Charge -0.08510551787561571
Atom ID 82, Charge -0.02229869792323047
Atom ID 83, Charge -0.03957146965924263
Atom ID 84, Charge -0.05843768716771702
Atom ID 85, Charge -0.022298715167846872
Atom ID 86, Charge -0.08647727055122267
Atom ID 87, Charge -0.08647652579014853
Atom ID 88, Charge -0.002853503837028093
Atom ID 89, Charge -0.05843765810202051
Atom ID 90, Charge -0.05843768188267262
Atom ID 91, Charge -0.022298751749968204
Atom ID 92, Charge -0.08647629736696683
Atom ID 93, Charge -0.08647747523339255
Atom ID 94, Charge -0.0028536123902540567
Atom ID 95, Charge -0.058437668932210585
Atom ID 96, Charge -0.0395715470774336
Atom ID 97, Charge -0.02177383102136954
Atom ID 98, Charge -0.08510596144461413
Atom ID 99, Charge -0.08719621843832659
Atom ID 100, Charge -0.021773862915634545
Atom ID 101, Charge -0.03772058743939333
Atom ID 102, Charge -0.039571607136948295
Atom ID 103, Charge -0.02177386569264339
Atom ID 104, Charge -0.08510811135690677
Atom ID 105, Charge -0.08719667434672651
Atom ID 106, Charge -0.021773830213740908
Atom ID 107, Charge -0.03772059571165176
Atom ID 108, Charge 0.036720853898203565
Atom ID 109, Charge 0.03674536393378158
Atom ID 110, Charge 0.24158738678538683
Atom ID 111, Charge 0.019928374475181032
Atom ID 112, Charge 0.019757792975154564
Atom ID 113, Charge 0.019928367102803768
Atom ID 114, Charge 0.019757788103286655
Atom ID 115, Charge 0.019678488894725565
Atom ID 116, Charge 0.019678496071343088
Atom ID 117, Charge 0.01967849559174706
Atom ID 118, Charge 0.019678490032153828
Atom ID 119, Charge 0.01975778632305414
Atom ID 120, Charge 0.019928366875243242
Atom ID 121, Charge 0.019757791533701163
Atom ID 122, Charge 0.019928374686926653
Atom ID 123, Charge 0.014282360674537364
Atom ID 124, Charge 0.01439294731101437
Atom ID 125, Charge 0.014283912334354443
Atom ID 126, Charge 0.014389038710380442
Atom ID 127, Charge 0.0201606496218375
Atom ID 128, Charge 0.020140152297856484
Atom ID 129, Charge 0.02014102195380596
Atom ID 130, Charge 0.020161772706169034
Atom ID 131, Charge 0.014387695835083925
Atom ID 132, Charge 0.014284240928248315
Atom ID 133, Charge 0.01439272836307881
Atom ID 134, Charge 0.014282182334524274
Atom ID 135, Charge 0.07480072528618076
Atom ID 136, Charge 0.06625353975734594
Atom ID 137, Charge 0.0748742169294011
Atom ID 138, Charge 0.06594032222810597
Atom ID 139, Charge 0.18189662996043365
Atom ID 140, Charge 0.18186448890273166
Atom ID 141, Charge 0.18173587240504663
Atom ID 142, Charge 0.1817347086610046
Atom ID 143, Charge 0.18173586862668234
Atom ID 144, Charge 0.18173470860067642
Atom ID 145, Charge 0.18197770256202794
Atom ID 146, Charge 0.1815854904588834
Atom ID 147, Charge 0.18197770083534692
Atom ID 148, Charge 0.18158548870720903
Atom ID 149, Charge 0.18146976610344367
Atom ID 150, Charge 0.18142758618738197
Atom ID 151, Charge 0.17782856314754802
Atom ID 152, Charge 0.17730639153394145
Atom ID 153, Charge 0.17088689776197974
Atom ID 154, Charge 0.17782850543252993
Atom ID 155, Charge 0.177306361079002
Atom ID 156, Charge 0.15605648810743844
Atom ID 157, Charge -0.28746578887328766
Atom ID 158, Charge -0.08408434365745165
Atom ID 159, Charge -0.08392249028054088
