Atom ID 0, Charge -0.06585877452504896
Atom ID 1, Charge -0.016664370196193268
Atom ID 2, Charge -0.016664458208731858
Atom ID 3, Charge -0.02412366709729774
Atom ID 4, Charge -0.12133566680548391
Atom ID 5, Charge -0.1213353535391608
Atom ID 6, Charge -0.06585879459406652
Atom ID 7, Charge -0.0166644048155149
Atom ID 8, Charge -0.01666440929398405
Atom ID 9, Charge -0.024123676000210814
Atom ID 10, Charge -0.12133560107276242
Atom ID 11, Charge -0.12133548105959768
Atom ID 12, Charge -0.013667583490767576
Atom ID 13, Charge -0.025453289533314383
Atom ID 14, Charge -0.02597964047780632
Atom ID 15, Charge -0.10453491020252503
Atom ID 16, Charge -0.02333991605368091
Atom ID 17, Charge -0.023706082576496534
Atom ID 18, Charge -0.013667559132374052
Atom ID 19, Charge -0.02545330890642017
Atom ID 20, Charge -0.02597964701608202
Atom ID 21, Charge -0.10453490921408726
Atom ID 22, Charge -0.02333991631087251
Atom ID 23, Charge -0.023706053272615435
Atom ID 24, Charge -0.013667590289328402
Atom ID 25, Charge -0.025979657218002217
Atom ID 26, Charge -0.02545336524788855
Atom ID 27, Charge -0.10453469906580715
Atom ID 28, Charge -0.023706007121003125
Atom ID 29, Charge -0.02333996047972864
Atom ID 30, Charge -0.01366760783568477
Atom ID 31, Charge -0.02597966019730702
Atom ID 32, Charge -0.025453373608701035
Atom ID 33, Charge -0.10453472019088128
Atom ID 34, Charge -0.02370602596930471
Atom ID 35, Charge -0.02333995372158526
Atom ID 36, Charge -0.06549088195779085
Atom ID 37, Charge -0.01720156244680382
Atom ID 38, Charge -0.017201574147665433
Atom ID 39, Charge -0.02551569718819735
Atom ID 40, Charge -0.12111544074190661
Atom ID 41, Charge -0.12111512444054551
Atom ID 42, Charge -0.06549086995136033
Atom ID 43, Charge -0.017201570320414028
Atom ID 44, Charge -0.01720156553024843
Atom ID 45, Charge -0.025515698048428348
Atom ID 46, Charge -0.12111537476815482
Atom ID 47, Charge -0.12111519566006113
Atom ID 48, Charge -0.03363620931509548
Atom ID 49, Charge -0.02615556663798113
Atom ID 50, Charge -0.026155511804149434
Atom ID 51, Charge -0.019004433659210562
Atom ID 52, Charge -0.027214432023263235
Atom ID 53, Charge -0.0272144882911336
Atom ID 54, Charge -0.03363619545497798
Atom ID 55, Charge -0.026155555534312036
Atom ID 56, Charge -0.026155532835589135
Atom ID 57, Charge -0.019004447497062316
Atom ID 58, Charge -0.027214439489704922
Atom ID 59, Charge -0.027214478534992814
Atom ID 60, Charge -0.034538916912910445
Atom ID 61, Charge -0.02102399248490716
Atom ID 62, Charge -0.01043325593760791
Atom ID 63, Charge -0.027797114811066947
Atom ID 64, Charge -0.029946535950534425
Atom ID 65, Charge -0.030060865866954778
Atom ID 66, Charge -0.034538823425274146
Atom ID 67, Charge -0.02102398824945073
Atom ID 68, Charge -0.01043323974848942
Atom ID 69, Charge -0.027797174364859956
Atom ID 70, Charge -0.02994652554424171
