Atom ID 0, Charge -0.06660478305531026
Atom ID 1, Charge -0.01628736833635802
Atom ID 2, Charge -0.016288271530176424
Atom ID 3, Charge -0.024222755706683863
Atom ID 4, Charge -0.12144835154430034
Atom ID 5, Charge -0.1214483774850299
Atom ID 6, Charge -0.0666047386754336
Atom ID 7, Charge -0.01628759614394326
Atom ID 8, Charge -0.016288037867629335
Atom ID 9, Charge -0.024222773509684714
Atom ID 10, Charge -0.12144842884254814
Atom ID 11, Charge -0.12144823574957542
Atom ID 12, Charge -0.010912806403123199
Atom ID 13, Charge -0.025693304169040587
Atom ID 14, Charge -0.025838502744320202
Atom ID 15, Charge -0.1045292626611305
Atom ID 16, Charge -0.02203559776199615
Atom ID 17, Charge -0.02331098645375196
Atom ID 18, Charge -0.010912820907597265
Atom ID 19, Charge -0.02569322955799347
Atom ID 20, Charge -0.025838750260906096
Atom ID 21, Charge -0.10452951831833701
Atom ID 22, Charge -0.02203574512667661
Atom ID 23, Charge -0.02331088601021225
Atom ID 24, Charge -0.010912931624794453
Atom ID 25, Charge -0.025838950847639985
Atom ID 26, Charge -0.02569358753404316
Atom ID 27, Charge -0.10452998129617797
Atom ID 28, Charge -0.02331085538102684
Atom ID 29, Charge -0.022035665581874753
Atom ID 30, Charge -0.01091296158498345
Atom ID 31, Charge -0.025838720217014277
Atom ID 32, Charge -0.025693662707475973
Atom ID 33, Charge -0.10452999819610032
Atom ID 34, Charge -0.023310987231935698
Atom ID 35, Charge -0.022035541246575363
Atom ID 36, Charge -0.06604272858193472
Atom ID 37, Charge -0.017390670908406847
Atom ID 38, Charge -0.0173909016024405
Atom ID 39, Charge -0.02528447657517585
Atom ID 40, Charge -0.1214707818057752
Atom ID 41, Charge -0.12147100355457674
Atom ID 42, Charge -0.06604273104466873
Atom ID 43, Charge -0.017390644179844372
Atom ID 44, Charge -0.01739096471879087
Atom ID 45, Charge -0.025284492560026628
Atom ID 46, Charge -0.12147110201124267
Atom ID 47, Charge -0.12147072550674398
Atom ID 48, Charge -0.034901996334756547
Atom ID 49, Charge -0.026157796987312132
Atom ID 50, Charge -0.02615760899793962
Atom ID 51, Charge -0.01830925745238865
Atom ID 52, Charge -0.02696477567385358
Atom ID 53, Charge -0.02696503263038519
Atom ID 54, Charge -0.03490198919779797
Atom ID 55, Charge -0.026157642144981175
Atom ID 56, Charge -0.02615780843918003
Atom ID 57, Charge -0.018309276248190898
Atom ID 58, Charge -0.026964936233802028
Atom ID 59, Charge -0.026964860745592567
Atom ID 60, Charge -0.03545261780386966
Atom ID 61, Charge -0.020662861726096438
Atom ID 62, Charge -0.010438387092126966
Atom ID 63, Charge -0.028473735584696236
Atom ID 64, Charge -0.030110957574171593
Atom ID 65, Charge -0.030159480533134442
Atom ID 66, Charge -0.035452459690637816
Atom ID 67, Charge -0.020662615651845684
Atom ID 68, Charge -0.01043848386091728
Atom ID 69, Charge -0.028473764957942294
Atom ID 70, Charge -0.030111373845587153
Atom ID 71, Charge -0.030158978126615388
Atom ID 72, Charge -0.03545246560689019
Atom ID 73, Charge -0.010438331378433752
Atom ID 74, Charge -0.02066250024173666
Atom ID 75, Charge -0.028473866898122147
Atom ID 76, Charge -0.03015877770983355
Atom ID 77, Charge -0.03011148052350876
Atom ID 78, Charge -0.03545258525835848
Atom ID 79, Charge -0.010438238745059891
Atom ID 80, Charge -0.02066277770317715
Atom ID 81, Charge -0.02847386374580374
Atom ID 82, Charge -0.030159280444713943
Atom ID 83, Charge -0.030111056399617198
Atom ID 84, Charge -0.033258657257448476
Atom ID 85, Charge -0.025263791428647764
Atom ID 86, Charge -0.025263554931830967
Atom ID 87, Charge -0.005414631757357569
Atom ID 88, Charge -0.02482887551925117
Atom ID 89, Charge -0.02482888105870007
Atom ID 90, Charge -0.03325861965346455
Atom ID 91, Charge -0.02526353964315131
Atom ID 92, Charge -0.02526386922447177
Atom ID 93, Charge -0.005414648322019211
Atom ID 94, Charge -0.024829001222901326
Atom ID 95, Charge -0.024828723324080926
Atom ID 96, Charge -0.006290409670373975
Atom ID 97, Charge -0.01670947978221271
Atom ID 98, Charge -0.01670806170518624
Atom ID 99, Charge -0.0081822254070536
Atom ID 100, Charge -0.0029272396098667386
Atom ID 101, Charge -0.0029275753286919226
Atom ID 102, Charge -0.006290384422935169
Atom ID 103, Charge -0.016709132129264503
Atom ID 104, Charge -0.016708449788970903
Atom ID 105, Charge -0.008182245251261655
Atom ID 106, Charge -0.002927534825769129
Atom ID 107, Charge -0.0029272677734724084
Atom ID 108, Charge -0.10135244535890298
Atom ID 109, Charge -0.08058479319692857
Atom ID 110, Charge -0.06874487169846866
Atom ID 111, Charge -0.0035791833816469776
Atom ID 112, Charge -0.011120465629131715
Atom ID 113, Charge -0.016607582477787375
Atom ID 114, Charge -0.1013535027139838
Atom ID 115, Charge -0.08058493447077097
Atom ID 116, Charge -0.06874531609537815
Atom ID 117, Charge -0.003579179338768057
Atom ID 118, Charge -0.011121145406245425
Atom ID 119, Charge -0.016607234387420178
Atom ID 120, Charge -0.10135985455592955
Atom ID 121, Charge -0.06874895374516221
Atom ID 122, Charge -0.08058834194571318
Atom ID 123, Charge -0.0035784069961151133
Atom ID 124, Charge -0.01660896457368466
Atom ID 125, Charge -0.01112347669994218
Atom ID 126, Charge -0.10135867335636828
Atom ID 127, Charge -0.0687485252909017
Atom ID 128, Charge -0.08058808490681368
Atom ID 129, Charge -0.003578476445788681
Atom ID 130, Charge -0.016609309305949616
Atom ID 131, Charge -0.011122765414619984
Atom ID 132, Charge -0.029240733399604757
Atom ID 133, Charge -0.01690114153522604
Atom ID 134, Charge -0.016901441045997778
Atom ID 135, Charge 0.009172971983202771
Atom ID 136, Charge -0.02059195292861471
Atom ID 137, Charge -0.020592678096005734
