Atom ID 0, Charge -0.06729044289595976
Atom ID 1, Charge -0.016231921645103675
Atom ID 2, Charge -0.016231901202439225
Atom ID 3, Charge -0.02448114580638716
Atom ID 4, Charge -0.12165829849717191
Atom ID 5, Charge -0.12165835876584996
Atom ID 6, Charge -0.06729045781623899
Atom ID 7, Charge -0.016231959424262143
Atom ID 8, Charge -0.016231909131384725
Atom ID 9, Charge -0.024481160369543176
Atom ID 10, Charge -0.12165829721052468
Atom ID 11, Charge -0.12165840792044236
Atom ID 12, Charge -0.010489418267369821
Atom ID 13, Charge -0.026500412327918
Atom ID 14, Charge -0.026635340886513426
Atom ID 15, Charge -0.10344522617993679
Atom ID 16, Charge -0.021903057795047864
Atom ID 17, Charge -0.02381647635816897
Atom ID 18, Charge -0.010489323088604507
Atom ID 19, Charge -0.02650050559419448
Atom ID 20, Charge -0.026635358032861767
Atom ID 21, Charge -0.10344532649239646
Atom ID 22, Charge -0.021903077812289062
Atom ID 23, Charge -0.023816524065949807
Atom ID 24, Charge -0.010489313158296376
Atom ID 25, Charge -0.02663542009474007
Atom ID 26, Charge -0.026500494185135892
Atom ID 27, Charge -0.10344522476901652
Atom ID 28, Charge -0.02381650882937425
Atom ID 29, Charge -0.021903069054157953
Atom ID 30, Charge -0.010489396045873178
Atom ID 31, Charge -0.02663543752023223
Atom ID 32, Charge -0.026500511318502618
Atom ID 33, Charge -0.10344505749026744
Atom ID 34, Charge -0.023816490350444752
Atom ID 35, Charge -0.021903064588896015
Atom ID 36, Charge -0.06558242648127965
Atom ID 37, Charge -0.01798387724076811
Atom ID 38, Charge -0.017983911887143655
Atom ID 39, Charge -0.026457699148679126
Atom ID 40, Charge -0.12180845957927389
Atom ID 41, Charge -0.12180841949984789
Atom ID 42, Charge -0.06558242920004087
Atom ID 43, Charge -0.017983929470966054
Atom ID 44, Charge -0.01798389005912604
Atom ID 45, Charge -0.0264577229247438
Atom ID 46, Charge -0.12180843797262586
Atom ID 47, Charge -0.12180847148374774
Atom ID 48, Charge -0.03345552898627169
Atom ID 49, Charge -0.02554091918195489
Atom ID 50, Charge -0.025540947973306416
