Atom ID 0, Charge -0.06577778676853008
Atom ID 1, Charge -0.016627875926277014
Atom ID 2, Charge -0.01662758174900869
Atom ID 3, Charge -0.025852153299174674
Atom ID 4, Charge -0.12151949298288844
Atom ID 5, Charge -0.121518976288578
Atom ID 6, Charge -0.0657776562455421
Atom ID 7, Charge -0.016627584204292667
Atom ID 8, Charge -0.016627707926754276
Atom ID 9, Charge -0.025852244359782617
Atom ID 10, Charge -0.12151892271933473
Atom ID 11, Charge -0.12151915987711348
Atom ID 12, Charge -0.01327938720459354
Atom ID 13, Charge -0.02584073064778103
Atom ID 14, Charge -0.025841190965651073
Atom ID 15, Charge -0.105138374954441
Atom ID 16, Charge -0.02300944558346618
Atom ID 17, Charge -0.02301241683301214
Atom ID 18, Charge -0.013279323509237884
Atom ID 19, Charge -0.025840872984537633
Atom ID 20, Charge -0.02584112148293194
Atom ID 21, Charge -0.10513848456285935
Atom ID 22, Charge -0.023009570078000863
Atom ID 23, Charge -0.02301230674578658
Atom ID 24, Charge -0.013279312730077208
Atom ID 25, Charge -0.02584117343675807
Atom ID 26, Charge -0.025840949523021628
Atom ID 27, Charge -0.10513845920739762
Atom ID 28, Charge -0.02301228690715007
Atom ID 29, Charge -0.023009646342667445
Atom ID 30, Charge -0.013279388774815715
Atom ID 31, Charge -0.02584116963134342
Atom ID 32, Charge -0.025840728074243202
Atom ID 33, Charge -0.1051384003757061
Atom ID 34, Charge -0.023012372353029775
Atom ID 35, Charge -0.023009464665975088
Atom ID 36, Charge -0.06577290575565886
Atom ID 37, Charge -0.016635093164043546
Atom ID 38, Charge -0.0166348967108938
Atom ID 39, Charge -0.025860098191647474
Atom ID 40, Charge -0.12151868561995993
Atom ID 41, Charge -0.12151863405820951
Atom ID 42, Charge -0.06577282103918591
Atom ID 43, Charge -0.016634891948736907
Atom ID 44, Charge -0.01663498935382801
Atom ID 45, Charge -0.025860147017604085
Atom ID 46, Charge -0.1215185313364282
Atom ID 47, Charge -0.12151856659749338
Atom ID 48, Charge -0.03407787359273318
Atom ID 49, Charge -0.026556280840813073
Atom ID 50, Charge -0.026556179433158356
Atom ID 51, Charge -0.01948426575076123
Atom ID 52, Charge -0.026028821756190368
Atom ID 53, Charge -0.02602886067056609
Atom ID 54, Charge -0.0340778588855688
Atom ID 55, Charge -0.026556204595497235
Atom ID 56, Charge -0.026556274933958512
Atom ID 57, Charge -0.01948425944846388
Atom ID 58, Charge -0.02602881525879397
Atom ID 59, Charge -0.02602883363480757
Atom ID 60, Charge -0.036697156574001966
Atom ID 61, Charge -0.022456940170937578
Atom ID 62, Charge -0.02242923106833583
Atom ID 63, Charge -0.027804915934736663
Atom ID 64, Charge -0.0313348986154276
Atom ID 65, Charge -0.03133075482969172
Atom ID 66, Charge -0.03669694884619723
Atom ID 67, Charge -0.022456910047265133
Atom ID 68, Charge -0.02242923861935342
Atom ID 69, Charge -0.02780493717059329
Atom ID 70, Charge -0.03133486046352019
Atom ID 71, Charge -0.03133071371513729
Atom ID 72, Charge -0.03669695929481609
Atom ID 73, Charge -0.022429181969922496
Atom ID 74, Charge -0.022456881291869735
Atom ID 75, Charge -0.0278049606203572
Atom ID 76, Charge -0.031330697895379345
Atom ID 77, Charge -0.0313348295707776
Atom ID 78, Charge -0.03669715745470459
Atom ID 79, Charge -0.022429174752907954
Atom ID 80, Charge -0.02245687164384602
Atom ID 81, Charge -0.02780493403877049
Atom ID 82, Charge -0.03133073094314209
Atom ID 83, Charge -0.03133489418293145
Atom ID 84, Charge -0.03409028803180192
Atom ID 85, Charge -0.026548910317032437
Atom ID 86, Charge -0.026548894947027613
Atom ID 87, Charge -0.019456052396005674
Atom ID 88, Charge -0.026031385776581928
Atom ID 89, Charge -0.026031286126912967
Atom ID 90, Charge -0.03409025762274176
Atom ID 91, Charge -0.02654889753529055
Atom ID 92, Charge -0.02654892303928502
Atom ID 93, Charge -0.019456054034575843
Atom ID 94, Charge -0.02603132501224792
Atom ID 95, Charge -0.026031331205307318
Atom ID 96, Charge -0.03081590116592281
Atom ID 97, Charge -0.0197390435674194
Atom ID 98, Charge -0.019738478167901086
Atom ID 99, Charge -0.00016977752580871197
Atom ID 100, Charge -0.02131407247662498
Atom ID 101, Charge -0.021314218756797843
Atom ID 102, Charge -0.030815834013607102
Atom ID 103, Charge -0.019739006160092387
