Atom ID 0, Charge -0.032861490389126224
Atom ID 1, Charge -0.09768293721613919
Atom ID 2, Charge -0.01993947729577883
Atom ID 3, Charge -0.01993958860415823
Atom ID 4, Charge -0.09798083873046703
Atom ID 5, Charge -0.032861574471515276
Atom ID 6, Charge -0.032861569351786635
Atom ID 7, Charge -0.09768299261775937
Atom ID 8, Charge -0.01993956502144023
Atom ID 9, Charge -0.019939448220720024
Atom ID 10, Charge -0.0979808624414833
Atom ID 11, Charge -0.032861475507067084
Atom ID 12, Charge -0.03239834578459533
Atom ID 13, Charge -0.09830631375574228
Atom ID 14, Charge -0.01960522523427244
Atom ID 15, Charge -0.020328391931601075
Atom ID 16, Charge -0.09830622630642072
Atom ID 17, Charge -0.032967805203454326
Atom ID 18, Charge -0.032398400603078414
Atom ID 19, Charge -0.09830626716753077
Atom ID 20, Charge -0.01960517004082618
Atom ID 21, Charge -0.020328376300847495
Atom ID 22, Charge -0.09830624922165043
Atom ID 23, Charge -0.03296789896234209
Atom ID 24, Charge -0.032967897431858795
Atom ID 25, Charge -0.09798086139184203
Atom ID 26, Charge -0.02032839018228394
Atom ID 27, Charge -0.019605143236450573
Atom ID 28, Charge -0.09768300382270478
Atom ID 29, Charge -0.03239834533634145
Atom ID 30, Charge -0.0329678264079547
Atom ID 31, Charge -0.09798080117534091
Atom ID 32, Charge -0.020328335548435383
Atom ID 33, Charge -0.019605220289097502
Atom ID 34, Charge -0.09768299290457705
Atom ID 35, Charge -0.03239840025315566
Atom ID 36, Charge -0.02232071216525089
Atom ID 37, Charge -0.028065297656818977
Atom ID 38, Charge -0.030615568107039692
Atom ID 39, Charge -0.014701947425765916
Atom ID 40, Charge -0.028065203875828892
Atom ID 41, Charge -0.022651390987384445
Atom ID 42, Charge -0.022320757012820103
Atom ID 43, Charge -0.028065220848884742
Atom ID 44, Charge -0.030615505591672587
Atom ID 45, Charge -0.014701952044494426
Atom ID 46, Charge -0.028065327018819808
Atom ID 47, Charge -0.02265146538466034
Atom ID 48, Charge -0.022651474191923704
Atom ID 49, Charge -0.03020145481335046
Atom ID 50, Charge -0.014701949004074066
Atom ID 51, Charge -0.030615581391207236
Atom ID 52, Charge -0.02999199007437081
Atom ID 53, Charge -0.022320770828349268
Atom ID 54, Charge -0.022651374540815006
Atom ID 55, Charge -0.03020148350201346
Atom ID 56, Charge -0.014701921558621933
Atom ID 57, Charge -0.030615506218247823
Atom ID 58, Charge -0.029991874496850812
Atom ID 59, Charge -0.022320685422042352
Atom ID 60, Charge -0.023473527289550766
Atom ID 61, Charge -0.02999186870602788
Atom ID 62, Charge -0.032086481820017276
Atom ID 63, Charge -0.03208645479413885
Atom ID 64, Charge -0.03020149580541176
Atom ID 65, Charge -0.023473423578235675
Atom ID 66, Charge -0.023473405508357637
Atom ID 67, Charge -0.029992017585642294
Atom ID 68, Charge -0.03208651565255671
Atom ID 69, Charge -0.032086545023290114
Atom ID 70, Charge -0.030201454400732075
Atom ID 71, Charge -0.023473535325999606
Atom ID 72, Charge -0.045646250497275
Atom ID 73, Charge -0.0036909211014615195
Atom ID 74, Charge -0.10924443972416586
Atom ID 75, Charge -0.09931620841937061
Atom ID 76, Charge -0.01858211474801852
Atom ID 77, Charge -0.046439603881959
Atom ID 78, Charge -0.04564641794253177
Atom ID 79, Charge -0.0036907644886703395
Atom ID 80, Charge -0.10924359929416294
Atom ID 81, Charge -0.09931303765698551
Atom ID 82, Charge -0.01858214221880594
Atom ID 83, Charge -0.04643959465682901
Atom ID 84, Charge -0.026082886018224727
Atom ID 85, Charge -0.018582131601040608
Atom ID 86, Charge -0.10640668874852732
Atom ID 87, Charge -0.10640451227220638
Atom ID 88, Charge -0.003690755303686899
Atom ID 89, Charge -0.02608247679992637
Atom ID 90, Charge -0.02608247665782848
Atom ID 91, Charge -0.018582151488529597
Atom ID 92, Charge -0.10640399361938968
Atom ID 93, Charge -0.1064066887275672
Atom ID 94, Charge -0.003690984384880913
Atom ID 95, Charge -0.026082912164629768
Atom ID 96, Charge -0.04643980598926234
Atom ID 97, Charge -0.018190172627646994
Atom ID 98, Charge -0.09931369984999705
