Atom ID 0, Charge -0.03278276326272245
Atom ID 1, Charge -0.09726806028815371
Atom ID 2, Charge -0.02055314686922216
Atom ID 3, Charge -0.02055328929467315
Atom ID 4, Charge -0.09811188345562716
Atom ID 5, Charge -0.032783015425700945
Atom ID 6, Charge -0.03278301193036359
Atom ID 7, Charge -0.09726802457315564
Atom ID 8, Charge -0.02055329393812766
Atom ID 9, Charge -0.020553146274290945
Atom ID 10, Charge -0.09811187597361837
Atom ID 11, Charge -0.03278276748762998
Atom ID 12, Charge -0.03264564521768332
Atom ID 13, Charge -0.0980966554610152
Atom ID 14, Charge -0.020013576844712944
Atom ID 15, Charge -0.02094599581523493
Atom ID 16, Charge -0.09809657583781828
Atom ID 17, Charge -0.03272502065607341
Atom ID 18, Charge -0.03264563023842282
Atom ID 19, Charge -0.09809657031941654
Atom ID 20, Charge -0.020013570223985866
Atom ID 21, Charge -0.020946113419546997
Atom ID 22, Charge -0.09809666224650826
Atom ID 23, Charge -0.032725224735632
Atom ID 24, Charge -0.0327252281914463
Atom ID 25, Charge -0.09811188157302198
Atom ID 26, Charge -0.02094610777920458
Atom ID 27, Charge -0.020013568246846525
Atom ID 28, Charge -0.09726802296111536
Atom ID 29, Charge -0.03264562908386637
Atom ID 30, Charge -0.032725023509132534
Atom ID 31, Charge -0.09811188435113305
Atom ID 32, Charge -0.02094599702737554
Atom ID 33, Charge -0.020013576304562797
Atom ID 34, Charge -0.09726805708366193
Atom ID 35, Charge -0.03264564429320327
Atom ID 36, Charge -0.02304541217388678
Atom ID 37, Charge -0.027867382830734755
Atom ID 38, Charge -0.03056680138902923
Atom ID 39, Charge -0.014661753876604955
Atom ID 40, Charge -0.0278672294015605
Atom ID 41, Charge -0.023302631000158947
Atom ID 42, Charge -0.023045570210872945
Atom ID 43, Charge -0.027867228028118696
Atom ID 44, Charge -0.030566883054282457
Atom ID 45, Charge -0.01466150025461932
Atom ID 46, Charge -0.027867379179148166
Atom ID 47, Charge -0.023302691368913386
Atom ID 48, Charge -0.023302691310314927
Atom ID 49, Charge -0.029872128816770704
Atom ID 50, Charge -0.014661517799235746
Atom ID 51, Charge -0.03056688919127648
Atom ID 52, Charge -0.03002014809436382
Atom ID 53, Charge -0.023045564148164388
Atom ID 54, Charge -0.023302627828365452
Atom ID 55, Charge -0.029872170161825196
Atom ID 56, Charge -0.014661766769890505
Atom ID 57, Charge -0.03056680973867376
Atom ID 58, Charge -0.03001992747419102
Atom ID 59, Charge -0.0230454125895454
Atom ID 60, Charge -0.02428707803096941
Atom ID 61, Charge -0.030019930501673286
Atom ID 62, Charge -0.030925030093503558
Atom ID 63, Charge -0.030924670639403296
Atom ID 64, Charge -0.029872171786738733
Atom ID 65, Charge -0.02428696854335044
Atom ID 66, Charge -0.024286964618144502
Atom ID 67, Charge -0.03002014505885242
Atom ID 68, Charge -0.030924662807057857
Atom ID 69, Charge -0.030925037980836123
Atom ID 70, Charge -0.02987213017470225
Atom ID 71, Charge -0.024287076378298522
Atom ID 72, Charge -0.041518571334181686
Atom ID 73, Charge -0.0013748877599368825
Atom ID 74, Charge -0.09283129550190505
Atom ID 75, Charge -0.08834786478766254
Atom ID 76, Charge -0.016553747757359183
Atom ID 77, Charge -0.042483791776726676
Atom ID 78, Charge -0.041519079960330885
Atom ID 79, Charge -0.0013749303846175565
Atom ID 80, Charge -0.09283023738705154
Atom ID 81, Charge -0.08834263728251557
Atom ID 82, Charge -0.016553951593876626
Atom ID 83, Charge -0.04248383505375575
Atom ID 84, Charge -0.028871019662993547
Atom ID 85, Charge -0.01655393529441973
Atom ID 86, Charge -0.0911280119019473
Atom ID 87, Charge -0.09112262857010123
Atom ID 88, Charge -0.0013749178263005035
Atom ID 89, Charge -0.028870258321579634
Atom ID 90, Charge -0.0288702337535387
Atom ID 91, Charge -0.016553736232417293
Atom ID 92, Charge -0.09112285980069501
Atom ID 93, Charge -0.09112787560586977
Atom ID 94, Charge -0.0013748681258745066
Atom ID 95, Charge -0.02887103772271349
Atom ID 96, Charge -0.04248378807307773
Atom ID 97, Charge -0.01731591712696101
Atom ID 98, Charge -0.08834229107902392
Atom ID 99, Charge -0.09283008976969143
Atom ID 100, Charge -0.0173159763767341
Atom ID 101, Charge -0.041519007537710984
Atom ID 102, Charge -0.04248375144851746
Atom ID 103, Charge -0.01731597755813752
Atom ID 104, Charge -0.0883475343838187
Atom ID 105, Charge -0.09283113733680981
Atom ID 106, Charge -0.01731591901888052
Atom ID 107, Charge -0.041518515717458904
Atom ID 108, Charge 0.04274279583186136
Atom ID 109, Charge 0.042763213945922196
Atom ID 110, Charge 0.2953044998041925
Atom ID 111, Charge 0.02012727763429978
Atom ID 112, Charge 0.0198794451260631
Atom ID 113, Charge 0.020127264409075973
Atom ID 114, Charge 0.01987944386043683
Atom ID 115, Charge 0.019822791148895735
Atom ID 116, Charge 0.01982282160540083
Atom ID 117, Charge 0.01982282423141135
Atom ID 118, Charge 0.01982278877308863
Atom ID 119, Charge 0.019879440674261173
Atom ID 120, Charge 0.020127264021989055
Atom ID 121, Charge 0.01987944354043658
Atom ID 122, Charge 0.0201272779587911
Atom ID 123, Charge 0.011300557495714902
Atom ID 124, Charge 0.012649907802679827
Atom ID 125, Charge 0.011305621629320917
Atom ID 126, Charge 0.01266648591903663
Atom ID 127, Charge 0.016107938098595898
Atom ID 128, Charge 0.016121612774112726
Atom ID 129, Charge 0.016121382734602063
Atom ID 130, Charge 0.01610765469102904
Atom ID 131, Charge 0.012666619053648964
Atom ID 132, Charge 0.011305763378132494
Atom ID 133, Charge 0.012649863202947587
Atom ID 134, Charge 0.01130068339758028
Atom ID 135, Charge 0.07983251436752548
Atom ID 136, Charge 0.0716115282135883
