Atom ID 0, Charge -0.032735164898973323
Atom ID 1, Charge -0.09777602534431917
Atom ID 2, Charge -0.020701764646522847
Atom ID 3, Charge -0.02070180099386132
Atom ID 4, Charge -0.09776639936010323
Atom ID 5, Charge -0.03273513720025267
Atom ID 6, Charge -0.03273513010597018
Atom ID 7, Charge -0.0977760104587242
Atom ID 8, Charge -0.020701804173094196
Atom ID 9, Charge -0.02070176189419204
Atom ID 10, Charge -0.09776639584514868
Atom ID 11, Charge -0.03273517120230185
Atom ID 12, Charge -0.03223045470175023
Atom ID 13, Charge -0.09785405621050725
Atom ID 14, Charge -0.020637598705714133
Atom ID 15, Charge -0.020900481069522137
Atom ID 16, Charge -0.09785406611040148
Atom ID 17, Charge -0.03294941167252663
Atom ID 18, Charge -0.0322304682144825
Atom ID 19, Charge -0.0978540612239609
Atom ID 20, Charge -0.020637536289703107
Atom ID 21, Charge -0.020900458094703644
Atom ID 22, Charge -0.09785406418663545
Atom ID 23, Charge -0.03294938991425145
Atom ID 24, Charge -0.032949392451941506
Atom ID 25, Charge -0.09776640227848787
Atom ID 26, Charge -0.020900455151785735
Atom ID 27, Charge -0.020637535942604757
Atom ID 28, Charge -0.09777600816248011
Atom ID 29, Charge -0.0322304659326802
Atom ID 30, Charge -0.03294941475279067
Atom ID 31, Charge -0.0977664069491011
Atom ID 32, Charge -0.02090047469664036
Atom ID 33, Charge -0.020637596506842826
Atom ID 34, Charge -0.097776024559316
Atom ID 35, Charge -0.032230452293260825
Atom ID 36, Charge -0.02361934453880643
Atom ID 37, Charge -0.028227962540211315
Atom ID 38, Charge -0.029422422478385002
Atom ID 39, Charge -0.015274695795942428
Atom ID 40, Charge -0.028227911738495592
Atom ID 41, Charge -0.023487829282949235
Atom ID 42, Charge -0.023619402583825888
Atom ID 43, Charge -0.028227918098440163
Atom ID 44, Charge -0.029422410876767557
Atom ID 45, Charge -0.015274741997840735
Atom ID 46, Charge -0.0282279561294283
Atom ID 47, Charge -0.02348786977596795
Atom ID 48, Charge -0.023487867850128907
Atom ID 49, Charge -0.030034193302808987
Atom ID 50, Charge -0.015274757782648862
Atom ID 51, Charge -0.029422418296236152
Atom ID 52, Charge -0.02977043249615985
Atom ID 53, Charge -0.023619401095413828
Atom ID 54, Charge -0.023487829985230135
Atom ID 55, Charge -0.030034239139792085
Atom ID 56, Charge -0.015274709887955318
Atom ID 57, Charge -0.029422431088033996
Atom ID 58, Charge -0.02977043392306289
Atom ID 59, Charge -0.023619343064697595
Atom ID 60, Charge -0.02401001473834441
Atom ID 61, Charge -0.02977042859286172
Atom ID 62, Charge -0.03188410020009336
Atom ID 63, Charge -0.03188418053726494
Atom ID 64, Charge -0.030034242256178345
Atom ID 65, Charge -0.024010010439805995
Atom ID 66, Charge -0.02401000934694153
Atom ID 67, Charge -0.029770428225726953
Atom ID 68, Charge -0.03188416946798167
Atom ID 69, Charge -0.031884105237376836
Atom ID 70, Charge -0.030034195967275856
Atom ID 71, Charge -0.024010016499905085
Atom ID 72, Charge -0.03151276922697033
Atom ID 73, Charge 0.0031296752438754183
Atom ID 74, Charge -0.04506129332580233
Atom ID 75, Charge -0.04249471350368772
Atom ID 76, Charge -0.015528799512818381
Atom ID 77, Charge -0.031288064964345
Atom ID 78, Charge -0.03151274929655301
Atom ID 79, Charge 0.0031297070519027415
Atom ID 80, Charge -0.04506096668271109
Atom ID 81, Charge -0.04249331125101552
Atom ID 82, Charge -0.015528786406954431
Atom ID 83, Charge -0.03128800634650908
Atom ID 84, Charge -0.05393868732594953
Atom ID 85, Charge -0.015528758810001264
Atom ID 86, Charge -0.053139922448684374
Atom ID 87, Charge -0.053139238575850456
Atom ID 88, Charge 0.003129727923003145
Atom ID 89, Charge -0.0539387208712947
Atom ID 90, Charge -0.053938683242023444
Atom ID 91, Charge -0.015528769512107132
Atom ID 92, Charge -0.05313949576687449
Atom ID 93, Charge -0.05313951858219834
Atom ID 94, Charge 0.0031296972728247496
Atom ID 95, Charge -0.05393872077426298
Atom ID 96, Charge -0.03128792679155623
Atom ID 97, Charge -0.014509784336750542
Atom ID 98, Charge -0.04249277567869125
Atom ID 99, Charge -0.04506072799173122
Atom ID 100, Charge -0.014509790954645219
Atom ID 101, Charge -0.03151263711178487
Atom ID 102, Charge -0.03128798414099698
Atom ID 103, Charge -0.014509799219658781
Atom ID 104, Charge -0.042494126067266436
Atom ID 105, Charge -0.04506105083582934
Atom ID 106, Charge -0.014509776017995968
Atom ID 107, Charge -0.03151265410525017
Atom ID 108, Charge 0.0374217753849706
Atom ID 109, Charge 0.037441589178275336
Atom ID 110, Charge 0.24060996804279178
Atom ID 111, Charge 0.019887809420548797
Atom ID 112, Charge 0.020031567468777878
Atom ID 113, Charge 0.019887805681781723
Atom ID 114, Charge 0.020031567827523356
Atom ID 115, Charge 0.020008129134768127
Atom ID 116, Charge 0.020008132362832498
Atom ID 117, Charge 0.020008133114277515
Atom ID 118, Charge 0.020008125686693745
Atom ID 119, Charge 0.020031565516767547
Atom ID 120, Charge 0.019887806902926797
Atom ID 121, Charge 0.020031562639470146
Atom ID 122, Charge 0.019887808281974784
Atom ID 123, Charge 0.0463195331643258
Atom ID 124, Charge 0.04656896253417486
Atom ID 125, Charge 0.046320545813344105
Atom ID 126, Charge 0.04656335107843512
Atom ID 127, Charge 0.049606633091061836
Atom ID 128, Charge 0.04958486942440865
Atom ID 129, Charge 0.04958563794264981
Atom ID 130, Charge 0.049608264334643715
Atom ID 131, Charge 0.046562965153933766
Atom ID 132, Charge 0.04632122421836293
Atom ID 133, Charge 0.04656966243683991
Atom ID 134, Charge 0.046319859617704795
Atom ID 135, Charge 0.07593104817408391
Atom ID 136, Charge 0.06785713743049149
Atom ID 137, Charge 0.07602483782423286
Atom ID 138, Charge 0.06751318465562461
Atom ID 139, Charge 0.18006960533809124
Atom ID 140, Charge 0.17961490324068885
Atom ID 141, Charge 0.17952873453585738
Atom ID 142, Charge 0.17931018763867224
Atom ID 143, Charge 0.17952873761665522
Atom ID 144, Charge 0.1793101927845946
Atom ID 145, Charge 0.17487305853127388
Atom ID 146, Charge 0.17454119411553437
Atom ID 147, Charge 0.17487305799047892
Atom ID 148, Charge 0.1745411937113821
Atom ID 149, Charge 0.17408523708547685
Atom ID 150, Charge 0.17415941257603773
Atom ID 151, Charge 0.17738513021060154
Atom ID 152, Charge 0.1771097541465041
Atom ID 153, Charge 0.1734614843422504
Atom ID 154, Charge 0.17738517510702323
Atom ID 155, Charge 0.17710980567092705
Atom ID 156, Charge 0.18535806891762174
Atom ID 157, Charge -0.29160890632325476
Atom ID 158, Charge -0.08475685285623058
Atom ID 159, Charge -0.08458950415875321
