Atom ID 0, Charge -0.03280309101868273
Atom ID 1, Charge -0.09782534888393002
Atom ID 2, Charge -0.020384484152985216
Atom ID 3, Charge -0.020384513565510076
Atom ID 4, Charge -0.09782162271182582
Atom ID 5, Charge -0.032803069350153535
Atom ID 6, Charge -0.032803070463816475
Atom ID 7, Charge -0.09782534382514729
Atom ID 8, Charge -0.020384515114749924
Atom ID 9, Charge -0.020384484333662023
Atom ID 10, Charge -0.09782162458105859
Atom ID 11, Charge -0.03280308923739206
Atom ID 12, Charge -0.032313007463239174
Atom ID 13, Charge -0.09799441831532185
Atom ID 14, Charge -0.020394368553730224
Atom ID 15, Charge -0.02050056993480176
Atom ID 16, Charge -0.09799442774855649
Atom ID 17, Charge -0.03306986779780985
Atom ID 18, Charge -0.03231301965674671
Atom ID 19, Charge -0.09799442720831752
Atom ID 20, Charge -0.020394346699828425
Atom ID 21, Charge -0.02050056303826242
Atom ID 22, Charge -0.09799441094371719
Atom ID 23, Charge -0.03306984043855099
Atom ID 24, Charge -0.033069838037115495
Atom ID 25, Charge -0.09782162471576772
Atom ID 26, Charge -0.02050055967354769
Atom ID 27, Charge -0.020394345309566297
Atom ID 28, Charge -0.0978253453512492
Atom ID 29, Charge -0.032313018517156955
Atom ID 30, Charge -0.03306986737143003
Atom ID 31, Charge -0.09782162076646816
Atom ID 32, Charge -0.020500575214900785
Atom ID 33, Charge -0.020394371188765525
Atom ID 34, Charge -0.09782534977761248
Atom ID 35, Charge -0.03231301208049242
Atom ID 36, Charge -0.02332973332912669
Atom ID 37, Charge -0.02828743180030191
Atom ID 38, Charge -0.029975100418170975
Atom ID 39, Charge -0.01551911708696796
Atom ID 40, Charge -0.02828734568459801
Atom ID 41, Charge -0.023103173805812283
Atom ID 42, Charge -0.023329775215278126
Atom ID 43, Charge -0.028287346841141314
Atom ID 44, Charge -0.029975139944776075
Atom ID 45, Charge -0.015519217600590274
Atom ID 46, Charge -0.028287432007655156
Atom ID 47, Charge -0.023103226486140827
Atom ID 48, Charge -0.023103234383490268
Atom ID 49, Charge -0.029893034548782893
Atom ID 50, Charge -0.015519209100974152
Atom ID 51, Charge -0.029975139882190582
Atom ID 52, Charge -0.02977682920016811
Atom ID 53, Charge -0.0233297852753811
Atom ID 54, Charge -0.023103173613357342
Atom ID 55, Charge -0.02989308844230898
Atom ID 56, Charge -0.015519114729332983
Atom ID 57, Charge -0.02997509131373377
Atom ID 58, Charge -0.029776825633254234
Atom ID 59, Charge -0.02332973118852788
Atom ID 60, Charge -0.023501510099031897
Atom ID 61, Charge -0.029776823288716336
Atom ID 62, Charge -0.032245028446693524
Atom ID 63, Charge -0.03224507682907074
Atom ID 64, Charge -0.029893091357546808
Atom ID 65, Charge -0.023501471802288343
Atom ID 66, Charge -0.02350146837236089
Atom ID 67, Charge -0.029776829210925726
Atom ID 68, Charge -0.03224508211901167
Atom ID 69, Charge -0.03224503005668655
Atom ID 70, Charge -0.029893031446400542
Atom ID 71, Charge -0.023501507973116453
Atom ID 72, Charge -0.038178682529405705
Atom ID 73, Charge 0.0015289942406040424
Atom ID 74, Charge -0.07304820598622808
Atom ID 75, Charge -0.07163226378280996
Atom ID 76, Charge -0.017509388833538253
Atom ID 77, Charge -0.0387225789785024
Atom ID 78, Charge -0.038178648733270926
Atom ID 79, Charge 0.0015290496270417009
Atom ID 80, Charge -0.07304782269623455
Atom ID 81, Charge -0.07163034448310146
Atom ID 82, Charge -0.017509342641761627
Atom ID 83, Charge -0.03872252376961516
Atom ID 84, Charge -0.05907702001159265
Atom ID 85, Charge -0.017509343376453934
Atom ID 86, Charge -0.07848403948301641
Atom ID 87, Charge -0.07848329884803817
Atom ID 88, Charge 0.0015290450636404884
Atom ID 89, Charge -0.05907704194591812
Atom ID 90, Charge -0.05907704525380275
Atom ID 91, Charge -0.01750940182377292
Atom ID 92, Charge -0.07848322380286543
Atom ID 93, Charge -0.07848404447845958
Atom ID 94, Charge 0.001528978057861785
Atom ID 95, Charge -0.059077016474071264
Atom ID 96, Charge -0.038722550716474124
Atom ID 97, Charge -0.01650884473436509
Atom ID 98, Charge -0.07163049115839915
Atom ID 99, Charge -0.07304789742325735
Atom ID 100, Charge -0.016508875884500007
Atom ID 101, Charge -0.03817867742821779
Atom ID 102, Charge -0.03872259982683879
Atom ID 103, Charge -0.01650888129368422
Atom ID 104, Charge -0.07163241646945107
Atom ID 105, Charge -0.07304830406702756
Atom ID 106, Charge -0.016508843713039845
Atom ID 107, Charge -0.03817871344407031
Atom ID 108, Charge 0.03674217139290814
Atom ID 109, Charge 0.03676341097993685
Atom ID 110, Charge 0.2412061585413534
Atom ID 111, Charge 0.019867906351488163
Atom ID 112, Charge 0.02002762049599971
Atom ID 113, Charge 0.019867904517903545
Atom ID 114, Charge 0.020027617151793575
Atom ID 115, Charge 0.019962368632612804
Atom ID 116, Charge 0.019962378375095957
Atom ID 117, Charge 0.019962378214894216
Atom ID 118, Charge 0.01996237166257675
Atom ID 119, Charge 0.020027617202458714
Atom ID 120, Charge 0.019867904360592936
Atom ID 121, Charge 0.02002762245134293
Atom ID 122, Charge 0.019867906752130127
Atom ID 123, Charge 0.025737277956791815
Atom ID 124, Charge 0.025558523481173268
Atom ID 125, Charge 0.025738634147695616
Atom ID 126, Charge 0.02555390413651515
Atom ID 127, Charge 0.028886252518364852
Atom ID 128, Charge 0.028864985152271316
Atom ID 129, Charge 0.028865836618715113
Atom ID 130, Charge 0.0288875785631586
Atom ID 131, Charge 0.025552736650449437
Atom ID 132, Charge 0.025739178436134158
Atom ID 133, Charge 0.025558668582970068
Atom ID 134, Charge 0.025737284493084767
Atom ID 135, Charge 0.07494668301169571
Atom ID 136, Charge 0.06725422087841726
Atom ID 137, Charge 0.0750263943007784
Atom ID 138, Charge 0.06693064914342162
Atom ID 139, Charge 0.18007230099388938
Atom ID 140, Charge 0.1796366456287557
