Atom ID 0, Charge -0.032371815834674855
Atom ID 1, Charge -0.09732860696042867
Atom ID 2, Charge -0.021353294122062216
Atom ID 3, Charge -0.021353384203706582
Atom ID 4, Charge -0.09818077016338655
Atom ID 5, Charge -0.0323718371387427
Atom ID 6, Charge -0.032371810048531735
Atom ID 7, Charge -0.0973286519637524
Atom ID 8, Charge -0.02135337024519579
Atom ID 9, Charge -0.021353292079904662
Atom ID 10, Charge -0.09818078977844369
Atom ID 11, Charge -0.032371794500808626
Atom ID 12, Charge -0.03214475305376041
Atom ID 13, Charge -0.09810314815418675
Atom ID 14, Charge -0.02028145578142304
Atom ID 15, Charge -0.021435039747930595
Atom ID 16, Charge -0.09810321876624695
Atom ID 17, Charge -0.03229132724405126
Atom ID 18, Charge -0.032144752779076136
Atom ID 19, Charge -0.0981032335150136
Atom ID 20, Charge -0.020281426837190253
Atom ID 21, Charge -0.021435014604039182
Atom ID 22, Charge -0.09810318861714595
Atom ID 23, Charge -0.03229131847738387
Atom ID 24, Charge -0.03229130819896753
Atom ID 25, Charge -0.09818079748721953
Atom ID 26, Charge -0.02143501193184072
Atom ID 27, Charge -0.02028137531703056
Atom ID 28, Charge -0.09732866135696838
Atom ID 29, Charge -0.03214475255141025
Atom ID 30, Charge -0.0322913291541056
Atom ID 31, Charge -0.09818082385510696
Atom ID 32, Charge -0.02143498954379286
Atom ID 33, Charge -0.020281463538398548
Atom ID 34, Charge -0.09732862450286284
Atom ID 35, Charge -0.03214475748217449
Atom ID 36, Charge -0.02367795817402829
Atom ID 37, Charge -0.027892704595585016
Atom ID 38, Charge -0.028930614070534766
Atom ID 39, Charge -0.013089534712478645
Atom ID 40, Charge -0.027892664355221086
Atom ID 41, Charge -0.024375321407123174
Atom ID 42, Charge -0.02367803783540623
Atom ID 43, Charge -0.027892698416622785
Atom ID 44, Charge -0.028930573446470653
Atom ID 45, Charge -0.013089482294987853
Atom ID 46, Charge -0.027892702604891184
Atom ID 47, Charge -0.024375329564988668
Atom ID 48, Charge -0.024375364952208933
Atom ID 49, Charge -0.030176503310733516
Atom ID 50, Charge -0.01308953203639529
Atom ID 51, Charge -0.028930532471347803
Atom ID 52, Charge -0.030274219441870365
Atom ID 53, Charge -0.023678072581916787
Atom ID 54, Charge -0.024375303532016446
Atom ID 55, Charge -0.03017654189126162
Atom ID 56, Charge -0.013089479482907507
Atom ID 57, Charge -0.02893062187019968
Atom ID 58, Charge -0.03027420696246086
Atom ID 59, Charge -0.023677997068679346
Atom ID 60, Charge -0.025031886539056636
Atom ID 61, Charge -0.03027423752826852
Atom ID 62, Charge -0.02988444460848516
Atom ID 63, Charge -0.029884544027432014
Atom ID 64, Charge -0.030176568728029984
Atom ID 65, Charge -0.025031878368805494
Atom ID 66, Charge -0.025031917453529395
Atom ID 67, Charge -0.030274164286051786
Atom ID 68, Charge -0.029884490943236308
Atom ID 69, Charge -0.029884433490233953
Atom ID 70, Charge -0.030176520996227474
Atom ID 71, Charge -0.025031913100902692
Atom ID 72, Charge -0.0264815769850264
Atom ID 73, Charge 0.002726022033611386
Atom ID 74, Charge -0.03323147687984651
Atom ID 75, Charge -0.031709624852960694
Atom ID 76, Charge -0.012870361599960134
Atom ID 77, Charge -0.026684259224117213
Atom ID 78, Charge -0.026481567781454274
Atom ID 79, Charge 0.002726012088360541
Atom ID 80, Charge -0.03323131135544877
Atom ID 81, Charge -0.03170858578068625
Atom ID 82, Charge -0.01287047902554761
Atom ID 83, Charge -0.026684218704013496
Atom ID 84, Charge -0.012924628472124056
Atom ID 85, Charge -0.012870418770827285
Atom ID 86, Charge -0.03477406424173335
Atom ID 87, Charge -0.03477227087325385
Atom ID 88, Charge 0.0027260500749086702
Atom ID 89, Charge -0.012924706106164585
Atom ID 90, Charge -0.012924622261589747
Atom ID 91, Charge -0.012870306604086501
Atom ID 92, Charge -0.03477320802967654
Atom ID 93, Charge -0.034773040533623956
Atom ID 94, Charge 0.0027260549822720748
Atom ID 95, Charge -0.012924732223376978
Atom ID 96, Charge -0.02668387253814597
Atom ID 97, Charge -0.012841683453315156
Atom ID 98, Charge -0.03170675462051609
Atom ID 99, Charge -0.03323045562854965
Atom ID 100, Charge -0.012841677468038881
Atom ID 101, Charge -0.02648114996277684
Atom ID 102, Charge -0.02668389883873079
Atom ID 103, Charge -0.012841706186598856
Atom ID 104, Charge -0.03170781383477994
Atom ID 105, Charge -0.033230643675987714
Atom ID 106, Charge -0.01284165189661124
Atom ID 107, Charge -0.02648106781198223
Atom ID 108, Charge 0.04561822674984306
Atom ID 109, Charge 0.045633693012296916
Atom ID 110, Charge 0.3049950237365202
Atom ID 111, Charge 0.020118780920981183
Atom ID 112, Charge 0.019960085222791468
Atom ID 113, Charge 0.02011877939899165
Atom ID 114, Charge 0.019960092670250562
Atom ID 115, Charge 0.019860616300548917
Atom ID 116, Charge 0.0198606221222537
Atom ID 117, Charge 0.019860622821315066
