Atom ID 0, Charge -0.03290278271047331
Atom ID 1, Charge -0.09769251681688651
Atom ID 2, Charge -0.020112215562742897
Atom ID 3, Charge -0.0201122833108327
Atom ID 4, Charge -0.09789196611131068
Atom ID 5, Charge -0.03290275224593131
Atom ID 6, Charge -0.03290275894315364
Atom ID 7, Charge -0.09769252344123025
Atom ID 8, Charge -0.020112268920981613
Atom ID 9, Charge -0.02011221759212578
Atom ID 10, Charge -0.09789201313794305
Atom ID 11, Charge -0.03290278580037498
Atom ID 12, Charge -0.03235759490084433
Atom ID 13, Charge -0.09822701607873174
Atom ID 14, Charge -0.019736944766153286
Atom ID 15, Charge -0.020456436910040843
Atom ID 16, Charge -0.09822706454102992
Atom ID 17, Charge -0.03301105986705899
Atom ID 18, Charge -0.03235760911011365
Atom ID 19, Charge -0.09822706874242648
Atom ID 20, Charge -0.019736875786479757
Atom ID 21, Charge -0.020456453325290447
Atom ID 22, Charge -0.09822701041244386
Atom ID 23, Charge -0.033011032239001814
Atom ID 24, Charge -0.0330110242199817
Atom ID 25, Charge -0.09789201080749521
Atom ID 26, Charge -0.020456457856688814
Atom ID 27, Charge -0.019736864146540967
Atom ID 28, Charge -0.09769252175182519
Atom ID 29, Charge -0.03235759553779527
Atom ID 30, Charge -0.03301106673577703
Atom ID 31, Charge -0.09789195679560692
Atom ID 32, Charge -0.020456443727520757
Atom ID 33, Charge -0.019736950892019323
Atom ID 34, Charge -0.09769252269232709
Atom ID 35, Charge -0.03235760895176387
Atom ID 36, Charge -0.02247310958875559
Atom ID 37, Charge -0.027960386491391098
Atom ID 38, Charge -0.030483633061509252
Atom ID 39, Charge -0.014621799081343312
Atom ID 40, Charge -0.027960315570383365
Atom ID 41, Charge -0.022910445939317015
Atom ID 42, Charge -0.02247317996772491
Atom ID 43, Charge -0.027960313489220567
Atom ID 44, Charge -0.030483673438009617
Atom ID 45, Charge -0.014621966876275039
Atom ID 46, Charge -0.027960397103805157
Atom ID 47, Charge -0.022910473687743682
Atom ID 48, Charge -0.02291049052751859
Atom ID 49, Charge -0.030211077262155328
Atom ID 50, Charge -0.014621959330997747
Atom ID 51, Charge -0.03048368591179962
Atom ID 52, Charge -0.02997679327909797
Atom ID 53, Charge -0.022473196040426302
Atom ID 54, Charge -0.022910438110809395
Atom ID 55, Charge -0.030211106761492523
Atom ID 56, Charge -0.014621786670867998
Atom ID 57, Charge -0.030483601829715212
Atom ID 58, Charge -0.029976750768711646
Atom ID 59, Charge -0.02247310392490043
Atom ID 60, Charge -0.023681839877919053
Atom ID 61, Charge -0.02997675390938248
Atom ID 62, Charge -0.03219704333963147
Atom ID 63, Charge -0.03219716113530158
Atom ID 64, Charge -0.03021111304553159
Atom ID 65, Charge -0.02368181221681187
Atom ID 66, Charge -0.023681802037840427
Atom ID 67, Charge -0.029976789904106127
Atom ID 68, Charge -0.032197176281926865
Atom ID 69, Charge -0.03219706683221801
Atom ID 70, Charge -0.03021105945296121
Atom ID 71, Charge -0.023681832657855395
Atom ID 72, Charge -0.043435184026913376
Atom ID 73, Charge -0.003141887163581103
Atom ID 74, Charge -0.09781526690993925
Atom ID 75, Charge -0.08844028000073134
Atom ID 76, Charge -0.017986512405594013
Atom ID 77, Charge -0.04405025343611246
Atom ID 78, Charge -0.043435152445781
Atom ID 79, Charge -0.003141735121536371
Atom ID 80, Charge -0.0978147899593198
Atom ID 81, Charge -0.08843776287321337
Atom ID 82, Charge -0.017986467806159645
Atom ID 83, Charge -0.044050189665308714
Atom ID 84, Charge -0.02467192948878605
Atom ID 85, Charge -0.01798646197035847
Atom ID 86, Charge -0.0983682792823517
Atom ID 87, Charge -0.09836643434741354
Atom ID 88, Charge -0.0031417512430058636
Atom ID 89, Charge -0.024671854545612604
Atom ID 90, Charge -0.02467185809266237
Atom ID 91, Charge -0.017986536121838093
Atom ID 92, Charge -0.09836621122821487
Atom ID 93, Charge -0.09836846730062998
Atom ID 94, Charge -0.0031419112224382317
Atom ID 95, Charge -0.024671929541350224
Atom ID 96, Charge -0.044050276501305774
Atom ID 97, Charge -0.017421653785326008
Atom ID 98, Charge -0.08843819222429339
Atom ID 99, Charge -0.0978150085068048
Atom ID 100, Charge -0.0174217007905364
Atom ID 101, Charge -0.043435223797381184
Atom ID 102, Charge -0.0440503289170886
Atom ID 103, Charge -0.017421714765434082
Atom ID 104, Charge -0.08844076146978264
Atom ID 105, Charge -0.09781549797884814
Atom ID 106, Charge -0.017421651506962732
Atom ID 107, Charge -0.04343528761256099
Atom ID 108, Charge 0.036533992601737175
Atom ID 109, Charge 0.03655552147095342
Atom ID 110, Charge 0.2414020419377323
Atom ID 111, Charge 0.01991812788213121
Atom ID 112, Charge 0.019990710589571914
Atom ID 113, Charge 0.019918116377914075
Atom ID 114, Charge 0.019990701380925513
Atom ID 115, Charge 0.019870104147075462
Atom ID 116, Charge 0.0198701130844271
Atom ID 117, Charge 0.019870110413367947
Atom ID 118, Charge 0.019870106062054194
Atom ID 119, Charge 0.019990705211814563
Atom ID 120, Charge 0.01991811566427093
Atom ID 121, Charge 0.01999071505400174
Atom ID 122, Charge 0.01991812629290457
Atom ID 123, Charge 0.006553144950938505
Atom ID 124, Charge 0.009471441067621988
Atom ID 125, Charge 0.006554615281898046
Atom ID 126, Charge 0.009468565466953627
Atom ID 127, Charge 0.011759779689990979
Atom ID 128, Charge 0.011749015331495638
Atom ID 129, Charge 0.011749518835303507
Atom ID 130, Charge 0.01176034810052451
Atom ID 131, Charge 0.009465841818754983
Atom ID 132, Charge 0.006555885070365863
Atom ID 133, Charge 0.009471572858903654
Atom ID 134, Charge 0.006553237137217338
