Atom ID 0, Charge -0.053957882092786846
Atom ID 1, Charge -0.08516358206559982
Atom ID 2, Charge -0.021352118376363194
Atom ID 3, Charge -0.02135173942423041
Atom ID 4, Charge -0.08609701710961293
Atom ID 5, Charge -0.05395713379667999
Atom ID 6, Charge -0.0539571145733051
Atom ID 7, Charge -0.08516445321276134
Atom ID 8, Charge -0.021351707804670994
Atom ID 9, Charge -0.021352100721335532
Atom ID 10, Charge -0.08609552656684993
Atom ID 11, Charge -0.053957929069635036
Atom ID 12, Charge -0.05397096909338295
Atom ID 13, Charge -0.08648687799710153
Atom ID 14, Charge -0.020149829683734133
Atom ID 15, Charge -0.022489951078572545
Atom ID 16, Charge -0.08648675056938782
Atom ID 17, Charge -0.05389717869322208
Atom ID 18, Charge -0.05397094363772936
Atom ID 19, Charge -0.08648666859627507
Atom ID 20, Charge -0.020150145309198564
Atom ID 21, Charge -0.02248988881524916
Atom ID 22, Charge -0.08648693353226822
Atom ID 23, Charge -0.05389687696805634
Atom ID 24, Charge -0.05389693976471399
Atom ID 25, Charge -0.08609550242553077
Atom ID 26, Charge -0.022489891110478055
Atom ID 27, Charge -0.020150112471360337
Atom ID 28, Charge -0.08516447600769084
Atom ID 29, Charge -0.05397095687965692
Atom ID 30, Charge -0.05389720608018855
Atom ID 31, Charge -0.08609723813708392
Atom ID 32, Charge -0.022489981146779137
Atom ID 33, Charge -0.020149795079246857
Atom ID 34, Charge -0.08516351021436908
Atom ID 35, Charge -0.053970963901010194
Atom ID 36, Charge -0.021665290179535113
Atom ID 37, Charge -0.02787180296144065
Atom ID 38, Charge -0.026916626274133826
Atom ID 39, Charge -0.0122207834646062
Atom ID 40, Charge -0.027871437404741073
Atom ID 41, Charge -0.022538440608416366
Atom ID 42, Charge -0.021665266433015695
Atom ID 43, Charge -0.027871455894643127
Atom ID 44, Charge -0.02691665335564597
Atom ID 45, Charge -0.012220899000120689
Atom ID 46, Charge -0.027871792040142118
Atom ID 47, Charge -0.022538554803412048
Atom ID 48, Charge -0.022538582539200824
Atom ID 49, Charge -0.02999055193915101
Atom ID 50, Charge -0.012220916171724383
Atom ID 51, Charge -0.026916579749190817
Atom ID 52, Charge -0.030651601968812336
Atom ID 53, Charge -0.021665296757059416
Atom ID 54, Charge -0.022538432203445424
Atom ID 55, Charge -0.029990624905741115
Atom ID 56, Charge -0.012220826409558683
Atom ID 57, Charge -0.026916579247211025
Atom ID 58, Charge -0.030651385510140905
Atom ID 59, Charge -0.021665280343976967
Atom ID 60, Charge -0.021882651430371602
Atom ID 61, Charge -0.030651416444774426
Atom ID 62, Charge -0.026275661817695806
Atom ID 63, Charge -0.02627585671060828
Atom ID 64, Charge -0.029990615881300364
Atom ID 65, Charge -0.021882593565121233
Atom ID 66, Charge -0.021882579979949135
Atom ID 67, Charge -0.03065159530016981
Atom ID 68, Charge -0.026275748252325037
Atom ID 69, Charge -0.026275775312858407
Atom ID 70, Charge -0.029990582243512698
Atom ID 71, Charge -0.021882664801096574
Atom ID 72, Charge -0.03499161519235461
Atom ID 73, Charge 0.0029030060902037746
Atom ID 74, Charge -0.0485919602133249
Atom ID 75, Charge -0.045770837620248805
Atom ID 76, Charge -0.014117319315879229
Atom ID 77, Charge -0.03357871086669473
Atom ID 78, Charge -0.034991509430796874
Atom ID 79, Charge 0.002902860679976804
Atom ID 80, Charge -0.048591837663908954
Atom ID 81, Charge -0.04576986052120979
Atom ID 82, Charge -0.014117344342579052
Atom ID 83, Charge -0.03357864278488698
Atom ID 84, Charge -0.01864912872128688
Atom ID 85, Charge -0.014117305871677921
Atom ID 86, Charge -0.049821032275870536
Atom ID 87, Charge -0.0498197101527289
Atom ID 88, Charge 0.0029028684179097652
Atom ID 89, Charge -0.018649174589895345
Atom ID 90, Charge -0.01864908284813005
Atom ID 91, Charge -0.014117294132058866
Atom ID 92, Charge -0.04981957323747643
Atom ID 93, Charge -0.04982006937495864
Atom ID 94, Charge 0.0029030265566172275
Atom ID 95, Charge -0.018649182752605853
Atom ID 96, Charge -0.033578530273661755
Atom ID 97, Charge -0.011739905178028032
Atom ID 98, Charge -0.04576910264385159
Atom ID 99, Charge -0.04859140687869168
Atom ID 100, Charge -0.0117398290091284
Atom ID 101, Charge -0.034991324069256535
Atom ID 102, Charge -0.03357859558417786
Atom ID 103, Charge -0.01173986915409131
Atom ID 104, Charge -0.045769834970575296
Atom ID 105, Charge -0.048591528828787034
Atom ID 106, Charge -0.011739869170936501
Atom ID 107, Charge -0.034991436366614614
Atom ID 108, Charge 0.052261872508490015
Atom ID 109, Charge 0.05213663795019041
Atom ID 110, Charge 0.28884813248227026
Atom ID 111, Charge 0.03093992225325093
Atom ID 112, Charge 0.03070812208988727
Atom ID 113, Charge 0.030939008723453787
Atom ID 114, Charge 0.030714637811092294
Atom ID 115, Charge 0.03053600949658708
Atom ID 116, Charge 0.03053616609833687
Atom ID 117, Charge 0.030536144083532446
Atom ID 118, Charge 0.030536055696612885
Atom ID 119, Charge 0.030714596235677627
Atom ID 120, Charge 0.030939004438880313
Atom ID 121, Charge 0.030707849002994614
Atom ID 122, Charge 0.030939986708932388
Atom ID 123, Charge 0.0449109158220673
Atom ID 124, Charge 0.045470394499676936
Atom ID 125, Charge 0.04491178867240597
Atom ID 126, Charge 0.045471717746581874
Atom ID 127, Charge 0.046243623978434956
Atom ID 128, Charge 0.04624292261283136
Atom ID 129, Charge 0.04624566913428174
Atom ID 130, Charge 0.04624637460988923
Atom ID 131, Charge 0.0454699300394007
Atom ID 132, Charge 0.044912258697767826
Atom ID 133, Charge 0.04547135153660209
Atom ID 134, Charge 0.044911379157119846
Atom ID 135, Charge 0.08693446407179328
Atom ID 136, Charge 0.07737233799425902
Atom ID 137, Charge 0.08675426804984498
Atom ID 138, Charge 0.07740397650470043
Atom ID 139, Charge 0.17636579589245738
Atom ID 140, Charge 0.17241515539044538
Atom ID 141, Charge 0.17541305385290462
Atom ID 142, Charge 0.17176830975431212
Atom ID 143, Charge 0.1754128632345422
Atom ID 144, Charge 0.17176857880912788
Atom ID 145, Charge 0.1751305108319996
Atom ID 146, Charge 0.1743352381146055
Atom ID 147, Charge 0.17513047789882696
Atom ID 148, Charge 0.174335289035648
Atom ID 149, Charge 0.1739642810017128
Atom ID 150, Charge 0.17378631650881982
Atom ID 151, Charge 0.17781809045697594
Atom ID 152, Charge 0.1777498879542989
Atom ID 153, Charge 0.17050625751866244
Atom ID 154, Charge 0.1778181906836851
Atom ID 155, Charge 0.1777499943708576
Atom ID 156, Charge 0.695650955771761
Atom ID 157, Charge -0.22575963044203995
Atom ID 158, Charge -0.05678785991866242
Atom ID 159, Charge -0.05684514079632841
