Atom ID 0, Charge -0.0541765496296831
Atom ID 1, Charge -0.0867296142379459
Atom ID 2, Charge -0.019846097895549697
Atom ID 3, Charge -0.019846186559871803
Atom ID 4, Charge -0.0862489035704499
Atom ID 5, Charge -0.054176482413443416
Atom ID 6, Charge -0.0541764879884008
Atom ID 7, Charge -0.08672981019863357
Atom ID 8, Charge -0.01984618939267957
Atom ID 9, Charge -0.019846100356990526
Atom ID 10, Charge -0.08624900139923586
Atom ID 11, Charge -0.05417653278453116
Atom ID 12, Charge -0.05325421281368925
Atom ID 13, Charge -0.08667781369803507
Atom ID 14, Charge -0.01919288869336544
Atom ID 15, Charge -0.020674862088067236
Atom ID 16, Charge -0.08667789183650232
Atom ID 17, Charge -0.054409823522964196
Atom ID 18, Charge -0.05325415351487095
Atom ID 19, Charge -0.08667787898743917
Atom ID 20, Charge -0.019192750967040872
Atom ID 21, Charge -0.020674869053927125
Atom ID 22, Charge -0.08667782757953191
Atom ID 23, Charge -0.05440983425360102
Atom ID 24, Charge -0.05440983107426334
Atom ID 25, Charge -0.08624900444686734
Atom ID 26, Charge -0.02067486182463618
Atom ID 27, Charge -0.019192740338886516
Atom ID 28, Charge -0.08672981581342842
Atom ID 29, Charge -0.053254147163174004
Atom ID 30, Charge -0.05440980974635856
Atom ID 31, Charge -0.08624894033658936
Atom ID 32, Charge -0.020674859767686904
Atom ID 33, Charge -0.019192893344673223
Atom ID 34, Charge -0.08672964529464622
Atom ID 35, Charge -0.05325421588327384
Atom ID 36, Charge -0.020059734449914046
Atom ID 37, Charge -0.0295192330283518
Atom ID 38, Charge -0.03261971399709296
Atom ID 39, Charge -0.017807778455357415
Atom ID 40, Charge -0.02951906876486632
Atom ID 41, Charge -0.02026356368105997
Atom ID 42, Charge -0.020059743617705905
Atom ID 43, Charge -0.02951907849678026
Atom ID 44, Charge -0.032619831255018106
Atom ID 45, Charge -0.017807849780835383
Atom ID 46, Charge -0.029519223202426836
Atom ID 47, Charge -0.020263597087777363
Atom ID 48, Charge -0.020263594448638678
Atom ID 49, Charge -0.030414173592996363
Atom ID 50, Charge -0.017807831887013847
Atom ID 51, Charge -0.03261981791828017
Atom ID 52, Charge -0.03073762457235496
Atom ID 53, Charge -0.02005974678128819
Atom ID 54, Charge -0.020263552118280792
Atom ID 55, Charge -0.030414168918207807
Atom ID 56, Charge -0.017807766708230588
Atom ID 57, Charge -0.0326196914497805
Atom ID 58, Charge -0.03073739707694223
Atom ID 59, Charge -0.020059728590824832
Atom ID 60, Charge -0.020110287018527018
Atom ID 61, Charge -0.03073739793751784
Atom ID 62, Charge -0.035421966054875575
Atom ID 63, Charge -0.035421845744936675
Atom ID 64, Charge -0.030414177432903422
Atom ID 65, Charge -0.02011024226426894
Atom ID 66, Charge -0.02011024557417418
Atom ID 67, Charge -0.030737623370362677
Atom ID 68, Charge -0.03542185925835195
Atom ID 69, Charge -0.03542198284823339
Atom ID 70, Charge -0.030414173166790626
Atom ID 71, Charge -0.020110273735963524
Atom ID 72, Charge -0.043202175820587385
Atom ID 73, Charge 0.0004160856098245347
Atom ID 74, Charge -0.09901047612293024
Atom ID 75, Charge -0.0961021994432647
Atom ID 76, Charge -0.01805171133408834
Atom ID 77, Charge -0.04442656261814104
Atom ID 78, Charge -0.043202038283876476
Atom ID 79, Charge 0.00041623696182124803
Atom ID 80, Charge -0.09900996863175937
