Atom ID 0, Charge -0.0548312651963041
Atom ID 1, Charge -0.08633958234755923
Atom ID 2, Charge -0.020195205676003525
Atom ID 3, Charge -0.020195169305434746
Atom ID 4, Charge -0.08578441075798793
Atom ID 5, Charge -0.054831347409387554
Atom ID 6, Charge -0.05483132048831685
Atom ID 7, Charge -0.08633940275514007
Atom ID 8, Charge -0.020195170541469132
Atom ID 9, Charge -0.020195219083814386
Atom ID 10, Charge -0.08578471323080006
Atom ID 11, Charge -0.054831276036399146
Atom ID 12, Charge -0.05352994562952684
Atom ID 13, Charge -0.08634353713286291
Atom ID 14, Charge -0.0195726760391004
Atom ID 15, Charge -0.021555438952639783
Atom ID 16, Charge -0.08634343874820871
Atom ID 17, Charge -0.05487749172751322
Atom ID 18, Charge -0.05353004221490476
Atom ID 19, Charge -0.08634343348886908
Atom ID 20, Charge -0.019572603051258852
Atom ID 21, Charge -0.02155529294478331
Atom ID 22, Charge -0.08634355130706872
Atom ID 23, Charge -0.0548773668683431
Atom ID 24, Charge -0.05487739578650075
Atom ID 25, Charge -0.08578467003621171
Atom ID 26, Charge -0.021555293154661648
Atom ID 27, Charge -0.01957259385022958
Atom ID 28, Charge -0.08633936327133007
Atom ID 29, Charge -0.05353004114877091
Atom ID 30, Charge -0.05487750073570119
Atom ID 31, Charge -0.08578440526788178
Atom ID 32, Charge -0.021555443253216566
Atom ID 33, Charge -0.019572680257787134
Atom ID 34, Charge -0.08633955854755815
Atom ID 35, Charge -0.05352994829020119
Atom ID 36, Charge -0.020092144801003187
Atom ID 37, Charge -0.028824783011214272
Atom ID 38, Charge -0.029767388849493592
Atom ID 39, Charge -0.01671309784653463
Atom ID 40, Charge -0.028824739818056777
Atom ID 41, Charge -0.02084087561037329
Atom ID 42, Charge -0.02009217642538985
Atom ID 43, Charge -0.02882473488686088
Atom ID 44, Charge -0.02976746463046709
Atom ID 45, Charge -0.01671318818688583
Atom ID 46, Charge -0.028824779509505127
Atom ID 47, Charge -0.020840888534952917
Atom ID 48, Charge -0.020840890742682916
Atom ID 49, Charge -0.030278815476243892
Atom ID 50, Charge -0.016713194383472185
Atom ID 51, Charge -0.029767449580143435
Atom ID 52, Charge -0.030600066423295935
Atom ID 53, Charge -0.020092174133351293
Atom ID 54, Charge -0.020840877975512484
Atom ID 55, Charge -0.03027886529469548
Atom ID 56, Charge -0.0167131059348824
Atom ID 57, Charge -0.029767372976380102
Atom ID 58, Charge -0.030600077897690703
Atom ID 59, Charge -0.020092141073323688
Atom ID 60, Charge -0.020423074111150186
Atom ID 61, Charge -0.030600079085181697
Atom ID 62, Charge -0.0331051476741262
Atom ID 63, Charge -0.03310520353861435
Atom ID 64, Charge -0.030278867763983364
Atom ID 65, Charge -0.02042302760033632
Atom ID 66, Charge -0.020423032160341137
Atom ID 67, Charge -0.030600065849508695
Atom ID 68, Charge -0.03310519620967689
Atom ID 69, Charge -0.03310515314542517
Atom ID 70, Charge -0.030278816070928194
Atom ID 71, Charge -0.020423066529185796
Atom ID 72, Charge -0.03933377658229542
Atom ID 73, Charge 0.0018314563162569186
Atom ID 74, Charge -0.0696018818104367
Atom ID 75, Charge -0.06532321091078774
Atom ID 76, Charge -0.016266113962455364
Atom ID 77, Charge -0.03888560526160845
Atom ID 78, Charge -0.03933360274666331
Atom ID 79, Charge 0.0018315432771141005
Atom ID 80, Charge -0.06960182005813653
Atom ID 81, Charge -0.06532177107287573
Atom ID 82, Charge -0.016266158555451327
Atom ID 83, Charge -0.03888556193778747
Atom ID 84, Charge -0.04428447973412375
Atom ID 85, Charge -0.01626615616048177
Atom ID 86, Charge -0.08243374986445318
Atom ID 87, Charge -0.08243302866651092
Atom ID 88, Charge 0.0018315497566163685
Atom ID 89, Charge -0.04428454878499277
Atom ID 90, Charge -0.04428455002728171
Atom ID 91, Charge -0.016266105466558045
Atom ID 92, Charge -0.08243306119099802
Atom ID 93, Charge -0.082433640305549
Atom ID 94, Charge 0.0018314677561157566
Atom ID 95, Charge -0.044284472977684786
Atom ID 96, Charge -0.03888554749615469
Atom ID 97, Charge -0.015060475995590572
Atom ID 98, Charge -0.06532162572629296
Atom ID 99, Charge -0.06960179087175256
Atom ID 100, Charge -0.015060554195342135
Atom ID 101, Charge -0.03933357841970775
Atom ID 102, Charge -0.03888558480862603
Atom ID 103, Charge -0.015060553286013523
Atom ID 104, Charge -0.06532302560026082
Atom ID 105, Charge -0.06960184363836586
Atom ID 106, Charge -0.015060471140672327
Atom ID 107, Charge -0.03933374348498031
Atom ID 108, Charge 0.040903064870150274
Atom ID 109, Charge 0.04123963951922427
Atom ID 110, Charge 0.23527904488133355
Atom ID 111, Charge 0.03082797615474331
Atom ID 112, Charge 0.030739236799521952
Atom ID 113, Charge 0.030827765608787083
Atom ID 114, Charge 0.030739093001043494
Atom ID 115, Charge 0.03056946215271006
Atom ID 116, Charge 0.030569541712509585
Atom ID 117, Charge 0.030569545938834985
