Atom ID 0, Charge -0.05421012407978676
Atom ID 1, Charge -0.08503902328062374
Atom ID 2, Charge -0.02097317876507443
Atom ID 3, Charge -0.020973228573077485
Atom ID 4, Charge -0.08632052172997007
Atom ID 5, Charge -0.05420995001037898
Atom ID 6, Charge -0.05420990661338365
Atom ID 7, Charge -0.08504078143849103
Atom ID 8, Charge -0.020973232983148016
Atom ID 9, Charge -0.020973186841038327
Atom ID 10, Charge -0.08632028699448124
Atom ID 11, Charge -0.054210171855616274
Atom ID 12, Charge -0.0543466733855098
Atom ID 13, Charge -0.0867268393976115
Atom ID 14, Charge -0.019925418719097365
Atom ID 15, Charge -0.02212453810933912
Atom ID 16, Charge -0.08672693200735093
Atom ID 17, Charge -0.05419298776856607
Atom ID 18, Charge -0.054346267508643464
Atom ID 19, Charge -0.08672693292652411
Atom ID 20, Charge -0.019925679537852403
Atom ID 21, Charge -0.022124419961804698
Atom ID 22, Charge -0.08672684801357278
Atom ID 23, Charge -0.05419295499829868
Atom ID 24, Charge -0.05419299724845228
Atom ID 25, Charge -0.0863204390018435
Atom ID 26, Charge -0.0221243790832526
Atom ID 27, Charge -0.019925617953235886
Atom ID 28, Charge -0.08504061759079118
Atom ID 29, Charge -0.05434631622021424
Atom ID 30, Charge -0.054193006947763855
Atom ID 31, Charge -0.0863206045656888
Atom ID 32, Charge -0.02212453669722514
Atom ID 33, Charge -0.01992541753980781
Atom ID 34, Charge -0.08503902417360276
Atom ID 35, Charge -0.05434668596424519
Atom ID 36, Charge -0.020790700698968934
Atom ID 37, Charge -0.02808838400841296
Atom ID 38, Charge -0.030905447926230067
Atom ID 39, Charge -0.014640800349432936
Atom ID 40, Charge -0.028088032453901235
Atom ID 41, Charge -0.021543631532525254
Atom ID 42, Charge -0.02079070363673896
Atom ID 43, Charge -0.028088050203146864
Atom ID 44, Charge -0.03090552048000017
Atom ID 45, Charge -0.01464083105864944
Atom ID 46, Charge -0.028088384830978086
Atom ID 47, Charge -0.021543531785660264
Atom ID 48, Charge -0.021543546745139253
Atom ID 49, Charge -0.030025565244514496
Atom ID 50, Charge -0.014640842461266956
Atom ID 51, Charge -0.030905491599317436
Atom ID 52, Charge -0.030880584293392133
Atom ID 53, Charge -0.020790721855450833
Atom ID 54, Charge -0.02154360598404903
Atom ID 55, Charge -0.03002555930034756
Atom ID 56, Charge -0.014640846008976638
Atom ID 57, Charge -0.03090543643331678
Atom ID 58, Charge -0.030880242428031224
Atom ID 59, Charge -0.020790683352680084
Atom ID 60, Charge -0.021091594438339634
Atom ID 61, Charge -0.030880246751292972
Atom ID 62, Charge -0.030052795773566565
Atom ID 63, Charge -0.03005264458681367
Atom ID 64, Charge -0.030025580193740353
Atom ID 65, Charge -0.02109134448220118
Atom ID 66, Charge -0.02109132488148191
Atom ID 67, Charge -0.03088059037163493
Atom ID 68, Charge -0.030052589232491655
Atom ID 69, Charge -0.03005288739180756
Atom ID 70, Charge -0.03002556949327495
Atom ID 71, Charge -0.021091595292501708
Atom ID 72, Charge -0.04161305729301468
Atom ID 73, Charge 0.0006643466309323998
Atom ID 74, Charge -0.08014433392235798
Atom ID 75, Charge -0.0755335128964143
Atom ID 76, Charge -0.015934303064870647
Atom ID 77, Charge -0.040780313560871306
Atom ID 78, Charge -0.041613163793654095
Atom ID 79, Charge 0.0006646622320243267
Atom ID 80, Charge -0.08014403009847815
Atom ID 81, Charge -0.07553154544377882
Atom ID 82, Charge -0.01593423157133067
Atom ID 83, Charge -0.04078019290209145
Atom ID 84, Charge -0.02703725210956165
Atom ID 85, Charge -0.01593418740236796
Atom ID 86, Charge -0.07911415951055734
Atom ID 87, Charge -0.07911204352677004
Atom ID 88, Charge 0.000664688028883198
Atom ID 89, Charge -0.02703698778849173
Atom ID 90, Charge -0.027036924586766986
Atom ID 91, Charge -0.015934265432676398
Atom ID 92, Charge -0.07911173805665861
Atom ID 93, Charge -0.07911311291884537
Atom ID 94, Charge 0.0006643811012443379
Atom ID 95, Charge -0.027037293551185115
Atom ID 96, Charge -0.04078009605797561
Atom ID 97, Charge -0.014531434748752403
Atom ID 98, Charge -0.07553094074269318
Atom ID 99, Charge -0.0801436974590759
Atom ID 100, Charge -0.014531385310877276
Atom ID 101, Charge -0.04161301366609216
Atom ID 102, Charge -0.0407802027318489
Atom ID 103, Charge -0.014531403653156083
Atom ID 104, Charge -0.07553263374429608
Atom ID 105, Charge -0.08014398185045479
Atom ID 106, Charge -0.014531416870702252
Atom ID 107, Charge -0.041612901899985566
Atom ID 108, Charge 0.050921990604210876
Atom ID 109, Charge 0.050783390715105625
Atom ID 110, Charge 0.2893365794096834
Atom ID 111, Charge 0.030952943831199953
Atom ID 112, Charge 0.03056378576540486
Atom ID 113, Charge 0.03094655731770779
Atom ID 114, Charge 0.03056288216672942
Atom ID 115, Charge 0.030432360270615022
Atom ID 116, Charge 0.03043221356511283
Atom ID 117, Charge 0.030432200891447603
Atom ID 118, Charge 0.03043237346200356
Atom ID 119, Charge 0.030562768766995596
Atom ID 120, Charge 0.03094685625426785
Atom ID 121, Charge 0.030563736911137784
Atom ID 122, Charge 0.030953100897117447
Atom ID 123, Charge 0.02057706916522606
Atom ID 124, Charge 0.021999525817002485
Atom ID 125, Charge 0.020578660604501753
Atom ID 126, Charge 0.02200262279082199
Atom ID 127, Charge 0.024371305845610314
Atom ID 128, Charge 0.024370438939533834
Atom ID 129, Charge 0.024374076752111562
Atom ID 130, Charge 0.02437482055007789
Atom ID 131, Charge 0.022002316324474358
Atom ID 132, Charge 0.02057861124296334
Atom ID 133, Charge 0.022000628709428427
Atom ID 134, Charge 0.020577542460704645
Atom ID 135, Charge 0.08557587927649268
Atom ID 136, Charge 0.07650094400238228
Atom ID 137, Charge 0.08538787796834235
Atom ID 138, Charge 0.07649212236503167
Atom ID 139, Charge 0.17251623937518357
Atom ID 140, Charge 0.1763935632554876
Atom ID 141, Charge 0.17357265698197555
Atom ID 142, Charge 0.17379362146752797
Atom ID 143, Charge 0.1735729670321131
Atom ID 144, Charge 0.17379333664357022
Atom ID 145, Charge 0.17480229215378618
Atom ID 146, Charge 0.17440925673632623
Atom ID 147, Charge 0.17480227533639336
Atom ID 148, Charge 0.17440928996759553
Atom ID 149, Charge 0.17394955135743295
Atom ID 150, Charge 0.1735777271840151
Atom ID 151, Charge 0.17372361971475936
Atom ID 152, Charge 0.173176771067582
Atom ID 153, Charge 0.16535979264233047
Atom ID 154, Charge 0.1737237054319447
Atom ID 155, Charge 0.17317684778386422
Atom ID 156, Charge 0.6883533572823874
Atom ID 157, Charge -0.2227012148567873
Atom ID 158, Charge -0.056376877502209766
Atom ID 159, Charge -0.05643919896779437
